Município,Não admitido ano,Janeiro,Fevereiro,Março,Abril,Maio,Junho,Julho,Agosto,Setembro,Outubro,Novembro,Dezembro,Total
150110,17,1,0,0,0,0,0,0,0,0,0,0,0,18
150120,29,3,3,0,1,1,3,1,0,4,0,3,7,55
150130,6844,895,350,563,566,458,649,627,627,1101,552,453,283,13968
150140,203607,12170,6424,9682,6979,6356,6217,6940,6774,6966,6714,7341,5192,291362
150150,2089,178,159,164,163,146,68,91,86,126,67,79,58,3474
150170,1226,38,16,32,49,18,24,27,12,28,26,34,9,1539
150180,1265,44,70,76,140,82,98,27,70,30,7,27,35,1971
150190,154,9,3,7,8,11,5,0,5,7,1,5,0,215
150200,206,13,1,5,0,0,0,1,2,2,0,0,0,230
150210,552,2,6,64,6,4,7,3,3,2,3,7,2,661
150220,2543,89,99,85,40,82,77,46,31,75,51,187,42,3447
150230,461,8,2,3,3,5,3,16,7,9,13,4,0,534
150240,5616,268,195,238,269,226,302,441,226,205,256,304,101,8647
150250,30,1,0,0,0,0,0,0,1,0,0,0,0,32
150260,5,0,0,0,0,0,0,0,0,0,0,0,0,5
150270,2599,127,125,151,100,117,126,205,163,185,138,177,105,4318
150280,11,1,0,2,0,0,2,0,0,0,0,0,0,16
150290,204,1,4,8,1,3,1,1,1,5,3,2,0,234
150300,12,0,3,6,0,0,0,0,5,1,0,0,0,27
150310,368,2,6,33,81,29,113,208,152,22,3,7,25,1049
150320,295,7,2,8,5,0,10,0,4,2,5,3,0,341
150330,377,6,2,7,1,2,1,2,1,1,0,1,0,401
150340,77,1,0,0,0,0,0,5,0,0,3,1,0,87
150350,558,58,21,45,28,40,31,50,27,33,31,56,24,1002
150360,1683,101,63,93,85,139,98,153,119,125,105,105,67,2936
150370,55,0,2,0,0,1,0,0,2,1,1,18,2,82
150380,24,0,1,0,0,1,0,5,0,1,5,2,1,40
150390,30,3,0,0,1,0,1,1,0,0,0,3,1,40
150400,4,0,0,0,0,0,0,0,0,0,0,0,0,4
150410,78,2,0,0,0,0,0,0,0,0,0,0,0,80
150420,11517,1805,1212,1510,1495,1522,1743,1422,1698,2079,1117,1135,460,28715
150430,521,22,31,6,12,3,2,13,19,10,3,3,2,647
150440,237,12,2,1,4,3,2,3,3,4,3,0,0,274
150450,2,0,0,0,0,1,0,0,0,0,0,0,0,3
150460,14,1,0,0,0,2,0,0,0,3,0,1,0,21
150470,610,116,63,74,42,58,46,72,64,88,22,40,24,1319
150480,613,2,3,7,4,3,4,10,6,1,1,2,5,661
150490,127,6,2,3,0,7,6,0,5,1,1,8,2,168
150500,155,2,1,2,0,1,0,3,0,1,0,0,0,165
150503,2,0,0,0,0,0,0,0,0,0,0,0,0,2
150510,707,53,22,274,108,50,52,46,72,22,52,26,10,1494
150520,9,0,0,0,0,0,0,0,0,0,1,0,1,11
150530,2749,478,150,187,132,151,113,305,187,186,228,237,84,5187
150540,325,12,4,2,2,5,10,3,6,6,3,9,3,390
150550,2844,273,217,187,146,310,269,326,252,240,308,347,191,5910
150560,113,2,2,4,2,7,0,0,1,0,0,1,0,132
150570,148,5,0,4,1,2,0,2,0,0,0,1,0,163
150580,282,25,21,10,7,18,13,7,9,15,10,12,24,453
150590,54,2,2,3,0,0,1,0,0,1,0,0,1,64
150600,172,11,6,6,4,3,9,21,17,17,26,7,9,308
150610,277,5,0,3,1,0,3,0,0,1,0,0,0,290
150613,585,64,29,40,27,56,87,46,45,33,31,46,13,1102
150616,253,23,4,14,4,5,13,23,13,11,4,6,2,375
150618,686,67,32,18,19,28,14,37,83,47,38,28,19,1116
150620,122,5,0,2,1,3,7,1,4,1,2,0,0,148
150630,122,1,1,0,0,2,2,1,0,0,0,0,0,129
150640,1,0,0,0,0,0,0,0,0,0,0,0,0,1
150650,1203,84,75,113,54,112,114,67,76,82,86,63,106,2235
150660,307,7,5,6,5,2,7,3,1,0,0,1,0,344
150670,1754,199,117,130,90,207,122,143,145,99,130,96,29,3261
150680,9703,677,252,454,351,490,289,561,421,417,332,458,350,14755
150690,15,0,0,0,0,0,0,0,0,0,3,0,0,18
150700,44,5,0,5,1,5,6,3,7,1,2,1,6,86
150710,7,1,1,1,1,1,0,0,1,0,0,0,0,13
150720,179,3,2,1,0,9,2,1,0,5,3,11,0,216
150730,1462,156,121,230,191,216,179,358,220,142,150,117,43,3585
150740,720,145,81,29,23,9,28,19,11,5,4,6,6,1086
150750,575,39,12,12,17,45,55,66,44,80,32,32,8,1017
150760,582,22,25,15,19,14,16,13,10,23,40,37,4,820
150770,44,0,0,0,0,2,0,1,0,1,1,1,0,50
150780,538,21,29,36,43,32,26,25,52,71,32,68,58,1031
150790,433,6,1,5,11,2,2,2,3,1,1,12,0,479
150800,708,21,16,28,25,33,13,23,42,22,23,30,18,1002
150810,14404,336,227,318,271,197,169,230,225,127,307,280,249,17340
150820,310,11,2,2,2,3,3,5,7,7,2,1,0,355
150830,168,12,1,30,16,14,1,4,3,5,7,6,0,267
150840,233,14,1,7,4,3,13,10,32,6,41,60,22,446
159999,1,0,0,0,0,0,0,0,0,0,0,0,0,1
160010,88,6,3,4,1,2,3,1,3,0,1,0,0,112
160020,84,14,10,5,0,5,3,5,4,8,2,1,2,143
160030,20569,1183,727,1081,629,759,561,708,650,641,475,548,298,28829
160040,26,0,0,1,1,7,6,20,7,13,6,4,1,92
160050,17,0,1,0,1,1,1,0,0,0,0,3,0,24
210005,557,46,45,30,31,45,74,52,96,107,57,65,114,1319
210010,6,0,0,0,0,0,0,0,0,0,0,0,0,6
210020,572,1,6,6,16,14,5,3,0,6,4,0,4,637
210030,112,1,2,0,21,4,3,19,0,0,0,2,1,165
210040,5,0,0,0,0,0,0,0,0,0,0,0,0,5
210050,65,0,0,6,0,1,1,2,0,0,1,0,0,76
210060,75,1,1,0,0,1,2,0,1,0,0,0,0,81
210070,17,0,0,0,0,0,0,0,0,0,3,0,0,20
210080,1,0,0,0,0,1,0,0,0,0,1,0,1,4
210090,3,4,19,5,20,0,0,0,2,0,0,0,0,53
210100,122,0,0,3,1,0,1,0,0,0,2,0,0,129
210110,6,0,0,0,0,0,0,0,0,0,0,0,0,6
210120,2288,277,70,48,55,40,52,72,112,143,339,255,128,3879
210130,6,0,1,0,0,0,0,0,0,0,0,0,0,7
210140,549,7,6,10,4,13,11,12,8,3,21,13,3,660
210150,301,6,7,12,5,4,0,0,6,1,2,0,2,346
210160,817,13,12,32,8,4,10,6,5,7,2,7,2,925
210170,60,2,24,24,0,2,3,1,5,1,3,0,0,125
210180,8,2,0,0,0,0,0,0,0,0,0,0,0,10
210190,33,1,3,0,0,2,0,0,0,0,6,0,0,45
210200,155,14,0,7,0,5,1,2,1,3,1,2,1,192
210210,456,57,0,8,2,1,2,7,4,0,0,4,0,541
210220,18,0,0,0,0,0,0,0,0,0,1,0,0,19
210230,19,1,1,5,0,0,0,0,0,0,0,0,0,26
210240,142,59,1,1,0,2,1,0,0,0,0,0,0,206
210250,7,0,0,0,0,0,0,0,0,0,0,1,0,8
210260,31,1,1,0,0,0,0,0,0,6,1,2,0,42
210270,9,0,1,0,2,0,0,1,0,0,1,4,2,20
210280,703,32,13,54,25,28,86,97,111,206,161,159,69,1744
210290,44,1,0,16,3,2,1,4,1,0,0,1,1,74
210300,2591,395,26,69,40,46,95,41,50,59,52,75,58,3597
210310,1,0,0,0,0,0,0,0,0,0,0,0,0,1
210320,926,114,11,18,8,8,9,24,1,2,5,7,2,1135
210330,1376,47,13,30,37,19,27,28,34,13,48,16,26,1714
210340,1697,143,72,71,81,56,39,315,122,157,173,179,117,3222
210360,797,93,3,11,6,5,20,6,4,5,8,6,2,966
210370,315,3,0,1,0,1,0,3,0,1,0,4,0,328
210380,219,5,2,12,2,2,7,1,3,4,6,31,6,300
210390,6,0,0,0,0,0,0,0,0,1,0,0,0,7
210400,541,21,21,18,6,4,5,17,16,12,7,7,2,677
210405,0,0,0,2,0,0,0,0,0,0,0,0,3,5
210410,72,0,0,0,0,0,0,0,0,0,0,0,0,72
210420,55,2,0,0,0,1,0,0,0,0,0,0,0,58
210430,58,2,0,1,0,1,3,4,3,8,4,3,1,88
210440,14,1,0,0,0,0,0,1,0,0,0,0,0,16
210450,14,0,0,0,0,0,0,0,0,0,1,0,0,15
210460,175,6,1,3,17,3,5,3,7,0,0,0,0,220
210470,7,0,0,0,0,0,0,0,0,0,0,0,0,7
210480,743,11,28,94,106,385,272,358,403,319,255,128,43,3145
210490,11,0,0,0,0,0,0,1,0,1,18,4,2,37
210500,8,0,0,0,0,0,1,1,0,0,0,0,0,10
210510,1,0,0,0,0,0,0,0,0,0,0,0,0,1
210520,201,36,0,0,1,0,0,0,0,0,0,0,1,239
210530,11181,990,617,718,492,667,714,762,884,796,826,1024,640,20311
210540,272,2,2,1,3,5,7,12,10,4,9,7,3,337
210550,308,13,3,12,7,2,6,14,39,13,14,13,1,445
210560,833,127,92,89,17,5,267,192,107,87,129,96,70,2111
210570,241,6,9,5,3,7,0,6,3,2,6,2,0,290
210580,14,0,0,0,1,2,0,0,0,0,0,0,0,17
210590,3,0,0,0,0,0,0,0,0,0,0,0,2,5
210600,21,0,0,0,4,0,0,0,0,0,0,0,0,25
210610,8,0,0,0,0,0,0,0,0,0,0,0,0,8
210620,4,1,0,0,0,0,0,0,0,0,0,0,0,5
210630,27,0,0,0,0,0,0,1,0,0,0,2,0,30
210640,88,1,0,0,0,0,9,0,0,0,2,4,0,104
210650,8,0,0,0,0,0,0,0,5,7,19,18,1,58
210660,149,1,0,3,3,2,0,0,0,0,0,0,0,158
210670,7,1,0,0,0,1,1,0,0,0,0,1,0,11
210680,4,0,3,1,0,0,0,0,0,0,0,0,0,8
210690,363,9,2,2,14,7,4,4,9,9,4,2,6,435
210700,37,0,0,0,1,0,1,0,0,0,0,1,0,40
210710,6,0,0,0,0,0,0,0,0,0,0,0,0,6
210720,1,0,0,0,0,0,0,0,0,0,0,0,0,1
210730,6,0,0,0,0,0,0,0,0,0,0,1,0,7
210740,59,1,0,0,0,0,0,1,0,0,0,0,0,61
210750,480,6,0,7,11,13,6,6,8,21,8,11,3,580
210760,14,1,3,0,1,0,1,0,0,0,0,0,0,20
210770,38,0,0,0,0,0,1,1,0,0,0,1,0,41
210780,171,21,1,3,1,0,0,0,0,0,0,0,1,198
210790,17,0,0,0,1,0,0,0,1,0,0,0,3,22
210800,10,0,0,1,0,0,0,0,0,0,0,1,0,12
210810,8,0,0,1,0,0,0,0,0,0,0,0,0,9
210820,1767,91,28,64,28,23,93,112,155,144,63,71,35,2674
210830,36,1,1,1,0,0,0,1,0,1,3,0,0,44
210840,2,0,3,0,0,0,0,0,0,0,0,0,0,5
210850,462,30,2,38,0,9,3,4,9,2,6,3,1,569
210860,693,9,10,28,18,14,22,7,10,20,12,8,13,864
210870,269,13,2,15,0,4,0,2,14,6,1,0,2,328
210880,3,0,3,0,0,0,0,0,0,0,0,0,0,6
210890,211,6,4,6,0,0,0,0,4,0,0,0,1,232
210900,59,1,10,3,6,9,5,0,0,1,1,17,5,117
210910,1030,44,5,48,62,42,34,21,13,11,9,14,8,1341
210920,79,1,0,1,2,1,4,2,0,2,0,0,0,92
210930,1,0,3,0,0,0,0,1,0,0,0,0,0,5
210940,347,11,1,3,3,1,1,0,0,1,1,0,0,369
210950,15,1,0,0,0,1,0,0,0,0,0,0,0,17
210960,596,20,56,15,7,35,18,43,42,59,18,23,22,954
210970,7,0,0,0,0,0,0,0,0,0,0,0,0,7
210990,1437,72,22,31,37,31,27,53,130,390,202,153,40,2625
211000,410,48,60,22,19,45,36,29,14,42,26,45,23,819
211010,83,0,0,0,0,1,0,0,0,0,0,0,1,85
211020,17,1,0,0,0,1,1,4,0,1,0,0,0,25
211030,259,2,2,7,1,0,2,2,1,1,2,2,0,281
211040,39,0,0,0,0,0,0,0,0,0,0,0,0,39
211050,61,0,0,2,3,0,1,1,1,1,2,0,0,72
211060,70,1,0,0,0,0,0,0,0,0,0,1,0,72
211070,102,0,3,0,0,1,0,2,6,2,1,2,0,119
211080,7,0,0,0,0,0,0,0,0,0,0,0,0,7
211090,86,0,2,0,0,0,0,0,0,0,0,0,0,88
211100,4,0,0,0,0,3,0,0,0,0,0,0,0,7
211110,417,86,18,45,8,7,5,2,1,3,3,3,1,599
211120,2063,179,26,28,29,34,94,156,426,241,179,121,51,3627
211130,128340,3716,2536,4259,3227,3861,3622,4223,4289,5225,4693,5908,3541,177440
211140,333,0,0,1,0,6,1,0,0,0,1,0,0,342
211150,530,138,73,72,10,73,368,453,473,199,121,131,111,2752
211160,13,1,0,0,0,0,2,1,0,0,0,1,1,19
211170,3,0,3,0,0,0,0,0,0,0,0,0,0,6
211180,49,0,0,3,0,3,0,2,2,1,0,1,0,61
211190,6,0,0,0,0,0,2,0,0,0,0,0,0,8
211200,6,0,0,0,0,1,0,0,0,0,0,0,0,7
211210,292,30,1,1,0,0,0,0,1,0,1,1,0,327
211220,1176,173,10,59,28,18,10,14,65,38,8,16,6,1621
211230,73,9,21,1,1,0,7,19,10,11,4,7,5,168
211240,120,6,2,1,0,2,0,2,2,1,0,2,1,139
211250,1870,81,17,15,9,19,17,27,14,29,101,105,40,2344
211260,49,8,2,2,0,0,0,1,0,0,0,2,0,64
211270,87,5,1,0,0,1,2,7,5,1,4,1,3,117
211280,70,0,0,0,1,0,1,0,5,1,4,1,0,83
211290,62,0,0,5,0,1,0,5,4,2,0,0,2,81
211300,172,2,1,5,6,1,1,2,0,2,1,0,1,194
219999,150,1,1,1,3,1,0,6,2,0,5,0,2,172
220010,76,1,2,2,0,1,3,0,0,0,0,0,1,86
220020,332,7,4,4,7,7,0,4,2,1,1,4,4,377
220030,200,13,0,76,0,1,0,0,0,0,0,1,0,291
220040,250,4,6,19,3,5,1,3,6,5,1,2,0,305
220050,139,12,1,2,0,1,0,0,1,1,0,0,1,158
220060,136,0,0,1,0,1,4,1,0,0,0,1,1,145
220070,2,0,0,0,1,0,0,0,0,0,0,0,0,3
220080,5,0,0,0,3,0,0,0,0,0,0,0,0,8
220090,103,0,0,0,1,7,7,2,0,0,1,0,0,121
220100,60,8,0,1,4,0,0,0,0,0,0,0,0,73
220110,13,0,0,0,0,0,0,3,1,0,0,0,0,17
220120,394,8,1,2,2,0,0,3,4,0,3,1,0,418
220130,3,0,0,0,0,0,0,0,0,0,0,0,0,3
220140,106,3,0,0,0,1,4,1,0,0,0,0,0,115
220150,198,4,2,1,6,1,1,1,6,2,1,3,1,227
220160,157,1,0,1,0,0,0,0,2,0,0,0,0,161
220170,28,0,0,1,1,0,0,1,1,2,1,4,0,39
220180,85,2,1,0,2,0,3,0,0,0,0,0,0,93
220190,167,2,2,1,0,0,0,1,5,1,1,1,0,181
220200,44,1,0,0,1,4,0,3,0,0,2,14,0,69
220210,6,0,0,0,0,0,0,0,3,0,0,0,0,9
220220,1378,38,21,19,16,13,23,16,15,20,15,26,19,1619
220230,205,2,0,8,3,2,2,0,4,2,19,10,0,257
220240,91,3,0,0,0,0,0,5,0,0,1,0,0,100
220250,9,0,0,0,0,0,0,0,0,0,0,0,0,9
220260,46,0,1,1,2,0,0,8,4,6,2,0,0,70
220270,18,0,0,0,0,0,0,0,0,0,0,0,0,18
220280,19,0,1,0,0,0,0,0,0,1,1,0,0,22
220290,191,6,3,10,3,7,1,4,3,5,1,1,0,235
220300,6,0,0,0,0,0,3,0,0,0,1,0,0,10
220310,27,5,0,0,0,0,3,0,1,1,3,0,0,40
220320,119,2,0,1,1,10,3,1,4,2,4,0,0,147
220330,106,2,1,6,4,4,2,0,2,3,1,1,0,132
220335,2,0,0,0,0,0,0,1,0,0,0,0,0,3
220340,172,2,0,6,10,6,9,5,12,6,1,4,3,236
220342,5,0,0,0,0,0,0,0,0,1,0,0,0,6
220350,262,16,10,7,0,2,13,9,6,3,4,3,0,335
220360,58,1,0,1,0,0,0,0,1,0,2,0,0,63
220370,297,3,3,5,1,2,1,4,7,9,0,2,2,336
220380,5,0,0,0,0,0,0,1,0,3,0,0,0,9
220390,2286,44,33,46,38,56,82,35,50,60,51,42,26,2849
220400,10,0,0,0,0,0,0,1,0,0,1,0,0,12
220410,44,3,0,0,0,3,0,0,0,0,0,0,0,50
220420,27,0,0,0,0,0,0,0,0,0,0,0,0,27
220430,218,23,0,4,2,2,11,2,6,6,20,14,14,322
220440,49,1,0,0,0,1,2,0,0,0,1,0,0,54
220450,357,1,0,2,6,0,1,1,3,0,0,3,0,374
220460,79,1,1,0,0,0,0,0,0,0,0,0,1,82
220470,99,2,2,5,1,4,2,5,5,0,0,0,0,125
220480,73,1,2,1,0,0,4,0,0,1,0,0,0,82
220490,35,2,0,0,0,0,6,4,4,1,0,0,0,52
220500,88,3,2,0,0,1,0,0,16,0,0,0,0,110
220510,28,0,0,1,2,1,0,2,0,0,2,0,0,36
220520,144,0,0,0,1,1,1,0,2,1,0,0,0,150
220530,31,0,0,0,0,0,0,3,1,1,2,0,0,38
220540,15,0,0,0,0,0,0,0,0,0,0,0,0,15
220550,239,3,0,6,4,4,5,4,2,11,16,19,3,316
220560,75,2,7,0,6,3,8,4,0,4,1,3,0,113
220570,1029,17,11,11,23,13,39,10,7,15,21,20,8,1224
220580,194,6,3,3,1,0,4,2,0,1,0,0,0,214
220590,8,1,0,0,0,0,0,0,0,1,7,0,0,17
220600,15,0,1,0,0,0,0,0,0,0,0,0,1,17
220610,8,0,0,0,0,1,0,0,0,0,0,0,0,9
220620,241,4,1,1,8,4,10,0,3,0,43,11,0,326
220630,30,1,0,0,0,0,0,1,0,0,1,0,0,33
220640,70,0,1,1,0,0,0,0,1,0,0,1,0,74
220650,41,0,0,0,0,1,0,0,0,0,0,0,0,42
220660,37,1,0,0,0,0,0,0,0,0,0,1,0,39
220670,93,12,0,0,1,0,4,1,0,2,1,1,0,115
220680,24,0,0,0,0,3,0,0,0,0,0,0,0,27
220690,12,0,0,0,0,0,0,0,0,0,0,0,0,12
220700,699,10,4,28,14,16,7,7,4,17,4,8,9,827
220720,27,0,0,0,0,0,0,1,0,0,0,0,0,28
220730,6,0,1,3,0,0,0,1,0,0,0,0,0,11
220740,10,0,0,0,0,0,0,1,0,0,1,0,0,12
220750,13,0,0,0,0,0,0,1,1,0,0,0,0,15
220760,10,0,0,0,1,0,0,1,0,0,0,0,0,12
220770,4130,153,83,84,76,153,94,80,127,129,221,146,127,5603
220780,259,10,3,7,6,1,8,4,4,4,4,2,0,312
220790,517,40,3,4,7,4,1,2,1,5,3,2,1,590
220800,3479,61,41,459,81,50,69,147,189,135,155,107,79,5052
220810,102,0,1,0,0,0,0,3,1,0,0,0,0,107
220820,125,5,3,0,0,0,4,7,4,7,0,0,0,155
220830,406,12,4,203,11,9,11,13,12,7,11,5,13,717
220840,1108,54,23,16,25,42,47,38,79,47,48,24,36,1587
220850,80,0,0,1,0,3,0,0,0,4,0,0,0,88
220860,30,0,0,0,0,2,0,0,0,0,0,0,0,32
220870,58,1,0,8,3,6,2,2,2,2,1,5,0,90
220880,272,0,0,0,1,0,0,2,3,1,0,0,0,279
220890,150,9,5,9,8,1,6,22,8,10,11,8,5,252
220900,74,0,0,0,2,2,0,0,0,4,1,0,0,83
220910,88,4,2,1,3,5,0,1,1,0,0,0,0,105
220920,40,1,0,0,0,0,0,0,0,0,0,0,0,41
220930,35,0,0,0,0,3,1,0,0,1,0,0,0,40
220940,38,0,0,0,3,0,0,0,0,0,0,1,0,42
220950,4,0,0,0,0,0,0,0,3,0,0,0,0,7
220960,12,0,0,0,1,0,0,0,0,0,0,0,0,13
220970,15,0,0,0,0,3,0,0,0,0,0,0,0,18
220980,136,1,0,4,1,19,1,1,1,0,0,0,0,164
220990,11,0,1,0,0,1,0,0,0,7,1,4,1,26
221000,165,2,5,1,4,2,1,4,0,0,0,2,1,187
221010,15,1,0,0,0,0,0,0,0,0,0,1,0,17
221020,75,3,1,0,2,4,12,15,18,4,4,1,1,140
221030,72,1,0,1,0,1,0,0,0,2,0,0,0,77
221040,82,1,0,3,3,0,0,5,6,0,0,3,0,103
221050,100,14,6,59,20,2,0,19,13,5,8,19,4,269
221060,218,18,2,4,1,2,1,10,5,3,1,2,4,271
221070,76,0,0,0,0,0,24,13,1,0,2,0,1,117
221080,106,10,0,1,1,2,1,1,0,2,0,0,0,124
221090,85,7,0,1,0,1,0,2,0,4,0,0,0,100
221100,92184,4445,2113,2219,1553,2116,1942,2910,2898,3318,3121,3455,1950,124224
221110,623,5,25,38,11,13,23,26,150,29,32,23,6,1004
221120,85,1,0,2,0,0,2,1,1,0,2,0,1,95
221130,258,0,2,1,0,6,0,1,1,6,6,0,1,282
221140,3,0,0,0,0,0,0,0,0,0,0,0,0,3
230010,251,13,0,2,1,0,0,0,0,0,0,0,0,267
230020,236,7,4,4,3,12,4,15,5,1,12,2,5,310
230030,1869,38,22,40,6,16,16,56,61,9,18,5,14,2170
230040,371,12,1,2,0,0,1,2,1,0,1,0,0,391
230050,304,1,7,2,2,5,3,5,10,2,0,2,1,344
230060,203,2,3,4,3,2,3,4,2,3,4,1,0,234
230070,364,7,20,6,1,4,2,4,4,2,0,3,2,419
230080,125,26,1,1,0,0,0,0,0,0,0,0,0,153
230090,158,0,0,0,0,0,0,0,0,0,0,1,0,159
230100,2430,58,98,143,71,40,62,56,58,90,73,62,85,3326
230110,3015,119,67,129,35,36,71,83,100,121,487,171,34,4468
230120,731,5,28,23,15,24,12,16,0,6,4,1,6,871
230130,288,7,21,12,5,3,0,2,1,0,0,0,1,340
230140,205,12,10,18,6,11,8,6,4,5,2,2,1,290
230150,129,3,0,4,0,0,0,1,0,0,0,0,0,137
230160,710,12,16,43,6,10,10,13,11,26,23,12,6,898
230170,170,1,0,2,0,1,1,1,2,1,48,1,1,229
230180,216,67,0,2,0,9,0,0,0,5,14,2,0,315
230190,1818,65,65,49,45,63,127,30,101,78,36,69,34,2580
230200,122,6,0,5,1,1,2,4,3,2,1,2,2,151
230210,728,65,4,19,3,4,3,2,9,9,4,8,0,858
230220,569,5,16,13,11,16,12,2,4,5,4,7,2,666
230230,930,9,1,6,139,47,88,31,54,3,0,28,0,1336
230240,884,8,29,8,16,8,4,5,13,44,13,16,14,1062
