Coluna;Mês Admissão
Município;Não admitido ano;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Total
130360;799;10;3;34;12;13;46;13;52;7;2;2;0;993
130370;1054;3;9;266;18;2;3;0;8;1;0;3;1;1368
130380;2085;61;30;104;146;32;30;14;21;25;23;17;14;2602
130390;1061;369;34;405;109;19;31;15;19;17;13;2;2;2096
130395;526;5;36;45;12;6;27;13;14;7;7;1;3;702
130400;450;7;6;9;16;14;5;24;4;1;3;1;0;540
130406;2779;65;46;614;149;87;53;62;34;55;48;49;31;4072
130410;1232;35;16;22;26;30;26;34;193;30;19;25;9;1697
130420;2890;1541;1492;181;113;116;108;59;62;49;70;46;42;6769
130423;711;23;14;129;77;23;10;11;5;3;1;1;0;1008
130426;380;348;35;413;80;51;35;17;36;8;15;15;7;1440
130430;831;39;20;169;130;13;14;35;10;7;4;5;4;1281
130440;730;131;25;210;27;34;13;21;18;8;17;4;2;1240
139999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140002;245;200;38;165;30;14;9;21;9;15;11;13;4;774
140005;830;35;39;15;103;36;14;14;9;10;11;14;14;1144
140010;84137;3583;2586;2867;2665;2396;2250;2050;2570;2242;3827;2498;1790;115461
140015;1002;16;16;44;23;20;41;17;24;23;29;28;18;1301
140017;1072;195;174;72;27;34;43;44;40;78;47;28;17;1871
140020;1501;28;80;39;22;26;21;20;21;19;33;17;22;1849
140023;400;9;13;33;4;1;3;3;6;5;5;20;3;505
140028;265;311;19;17;29;16;10;36;11;6;7;10;5;742
140030;951;146;107;121;35;57;27;37;34;13;25;23;14;1590
140040;610;76;11;8;17;11;7;1;7;13;13;13;21;808
140045;521;17;106;69;29;27;23;10;20;15;25;30;22;914
140047;2232;94;121;144;85;113;62;109;111;83;50;106;33;3343
140050;560;12;46;18;19;40;24;20;20;12;7;9;33;820
140060;279;90;91;16;31;42;30;35;15;23;8;7;8;675
140070;202;41;175;21;66;13;7;6;15;8;4;4;4;566
149999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150010;9400;462;324;539;369;333;212;296;663;314;220;249;137;13518
150013;651;39;65;39;41;15;14;24;17;12;25;11;2;955
150020;4320;182;57;344;219;153;122;53;371;91;44;49;32;6037
150030;2035;43;330;71;48;14;8;26;26;22;26;5;7;2661
150034;2012;287;394;104;84;69;67;71;77;71;71;62;57;3426
150040;2797;49;17;124;99;88;46;49;38;29;32;81;20;3469
150050;3945;388;88;394;71;78;65;124;154;66;44;68;19;5504
150060;15492;671;552;2673;768;664;696;1206;1056;901;787;766;436;26668
150070;1242;103;17;536;94;24;15;6;41;19;14;3;1;2115
150080;63448;2696;2116;2365;2385;1769;1924;1977;2502;2072;1746;2259;1626;88885
150085;1685;76;242;73;44;36;46;40;86;80;34;73;14;2529
150090;1897;116;532;38;16;29;24;18;517;19;7;4;3;3220
150095;1504;32;60;227;42;52;24;25;179;84;27;12;9;2277
150100;711;6;8;11;59;17;30;21;70;4;8;9;0;954
150110;674;6;2;3;2;1;0;1;2;3;6;1;2;703
150120;1935;26;41;245;47;20;61;20;3;5;11;1;18;2433
150125;530;105;48;72;46;32;32;31;61;33;39;30;14;1073
150130;23084;858;821;1256;1264;1031;1127;1193;1318;1799;1821;1453;884;37909
150140;398883;13326;10058;11088;9232;9644;9866;10031;12567;10237;9339;10887;7276;522434
150145;1225;35;85;152;24;17;13;32;48;41;32;48;11;1763
150150;9593;320;960;351;451;318;258;295;322;472;357;305;146;14148
150157;1205;46;23;21;34;24;13;114;56;16;29;98;38;1717
150160;1589;243;113;26;122;16;25;37;20;24;152;196;34;2597
150170;7019;413;125;450;216;356;212;236;455;149;137;116;70;9954
150172;990;97;243;154;34;23;50;50;330;49;22;31;12;2085
150175;562;16;8;158;75;23;19;10;20;13;23;12;22;961
150178;3356;162;226;738;66;53;239;100;82;56;81;112;42;5313
150180;5993;217;148;108;470;636;344;150;1278;125;113;83;44;9709
150190;1002;434;63;368;10;4;11;3;10;13;10;4;5;1937
150195;768;166;14;55;25;16;27;132;67;17;14;3;2;1306
150200;833;9;38;6;3;5;10;19;51;12;2;2;5;995
150210;6614;78;44;82;71;33;35;86;47;51;32;50;31;7254
150215;11010;413;397;513;498;681;573;743;800;559;592;457;410;17646
150220;7568;204;274;160;122;199;186;203;260;233;105;176;135;9825
150230;2491;60;1261;101;129;94;120;148;323;185;133;116;67;5228
150240;29846;2282;1461;1394;950;937;858;1079;2750;1435;1395;1321;770;46478
150250;791;226;18;493;32;25;19;202;464;59;25;11;16;2381
150260;518;19;7;61;7;3;2;3;60;6;0;0;4;690
150270;3734;202;414;96;140;74;106;97;398;122;99;82;56;5620
150275;2877;16;27;60;36;70;38;14;105;15;23;23;16;3320
150276;1660;253;112;350;162;139;126;189;118;110;101;92;61;3473
150277;2631;419;391;125;103;56;71;99;100;100;69;76;69;4309
150280;1551;39;13;283;20;10;8;4;15;8;9;15;4;1979
150285;865;117;46;10;9;3;1;1;85;1;1;0;0;1139
150290;1571;40;129;62;17;16;15;13;37;14;42;7;21;1984
150293;4810;475;271;133;270;192;143;186;286;156;127;125;49;7223
150295;1779;356;83;61;78;68;114;46;77;86;86;44;58;2936
150300;583;8;14;13;1;0;0;2;3;0;0;1;0;625
150304;1137;45;303;55;29;20;9;21;299;25;28;21;23;2015
150307;1435;30;50;18;15;9;10;13;336;77;30;21;31;2075
150309;2187;375;351;90;46;81;55;512;380;153;100;98;534;4962
150310;1638;79;49;303;103;27;25;9;322;130;27;4;2;2718
150320;2293;48;27;58;36;25;25;44;30;35;37;66;54;2778
150330;3117;257;48;195;56;17;27;51;161;124;53;20;26;4152
150340;907;21;45;27;16;9;24;10;86;35;36;10;5;1231
150345;2306;781;630;134;57;125;64;125;187;103;87;65;14;4678
150350;1291;35;15;14;271;11;11;34;117;44;25;11;3;1882
150360;10959;395;1128;485;348;419;500;439;425;426;360;341;230;16455
150370;2726;71;144;389;80;139;85;125;493;71;99;47;18;4487
150375;1337;268;549;104;20;40;43;28;38;22;20;13;128;2610
150380;3459;460;436;286;97;80;74;101;543;129;77;55;63;5860
150390;6911;194;167;720;388;144;151;311;241;141;153;133;39;9693
150400;1057;1;3;4;1;0;1;0;6;2;2;0;1;1078
150405;2492;45;221;211;81;56;72;24;40;40;19;17;32;3350
150410;260;136;5;160;11;17;0;4;17;5;2;1;0;618
150420;45951;1597;1483;1595;1330;1458;1514;1508;1766;1483;2132;1577;1048;64442
150430;1407;70;287;116;25;14;9;18;31;10;15;12;7;2021
150440;1577;92;139;114;29;21;18;10;34;16;9;5;3;2067
150442;16516;345;424;528;553;385;406;355;418;513;507;406;203;21559
150445;1031;167;222;82;48;49;100;64;267;46;58;41;15;2190
150450;910;105;29;273;79;5;1;1;20;45;14;2;0;1484
150460;1666;11;13;82;47;32;31;15;48;19;17;11;5;1997
150470;7547;740;232;816;220;192;204;431;827;297;400;233;106;12245
150475;600;31;315;58;33;25;43;29;301;14;10;19;9;1487
150480;3043;65;51;47;51;84;65;49;173;43;41;39;17;3768
150490;1022;8;5;19;23;0;3;2;18;6;0;3;4;1113
150495;851;144;66;37;21;22;11;14;16;10;5;8;19;1224
150497;910;65;115;45;37;30;19;25;114;22;13;15;11;1421
150500;862;13;20;12;16;7;9;10;11;11;7;4;6;988
150503;3443;715;595;230;269;225;215;231;256;193;185;140;83;6780
150506;4417;168;271;272;111;93;80;99;225;129;107;101;50;6123
150510;3131;336;216;223;108;39;30;55;141;48;69;37;59;4492
150520;1129;270;71;194;34;9;5;270;249;62;22;5;13;2333
150530;7122;430;221;519;181;156;116;96;254;107;197;318;78;9795
150540;506;14;9;379;42;8;11;9;6;9;6;5;6;1010
150543;2712;404;341;322;102;72;71;58;340;127;69;51;71;4740
150548;3249;312;118;185;217;344;571;271;178;215;229;175;43;6107
150549;461;10;12;9;9;15;10;4;10;8;7;10;6;571
150550;18457;1048;731;1105;667;673;779;760;934;638;698;577;381;27448
150553;41856;2571;1660;1238;3157;1713;1868;1545;2509;2017;1817;1850;1302;65103
150555;592;126;80;26;16;21;30;29;34;17;15;32;12;1030
150560;467;1;6;3;1;1;1;1;4;1;0;3;3;492
150563;1158;154;241;45;53;47;41;45;58;29;27;26;30;1954
150565;634;10;261;37;17;18;4;12;15;8;13;4;1;1034
150570;996;130;17;110;11;6;4;7;249;22;2;6;3;1563
150580;2627;426;643;311;23;17;50;70;74;35;25;11;7;4319
150590;1600;11;21;419;39;29;19;92;431;42;17;10;0;2730
150600;1435;25;279;247;46;18;18;56;62;31;17;11;1;2246
150610;639;158;43;12;14;9;18;31;18;11;6;27;16;1002
150611;564;5;26;18;6;4;3;3;11;3;6;2;1;652
150613;11924;1708;639;495;517;616;612;764;649;631;542;494;304;19895
150616;2593;164;204;141;104;109;79;89;85;96;86;69;63;3882
150618;3773;121;209;114;145;153;71;94;94;110;106;84;54;5128
150619;1634;180;60;232;87;47;91;33;236;36;38;24;24;2722
150620;3216;405;125;221;135;306;442;192;152;176;96;101;83;5650
150630;1048;97;145;179;34;8;7;10;329;10;7;11;7;1892
150635;2391;81;151;37;181;133;120;126;74;71;164;55;28;3612
150640;334;5;17;7;5;2;1;0;2;6;0;1;0;380
150650;6498;170;545;233;146;202;141;209;573;183;147;165;148;9360
150655;993;7;24;159;29;13;14;7;49;10;10;1;6;1322
150658;1780;267;283;125;110;223;234;186;115;248;181;58;51;3861
150660;1839;46;19;91;19;51;55;63;52;55;43;26;23;2382
150670;4222;361;206;167;131;205;212;194;237;197;262;233;92;6719
150680;41371;1363;1063;999;989;1277;1057;1197;1277;1125;1147;958;830;54653
150690;422;14;54;78;10;10;7;4;6;5;3;7;1;621
150700;2228;44;33;41;25;45;39;56;71;206;36;60;46;2930
150710;743;28;15;32;18;9;3;5;9;26;9;13;10;920
150715;1685;35;26;17;24;28;32;24;29;19;25;19;8;1971
150720;1864;87;14;114;59;27;37;19;128;47;39;90;8;2533
150730;5423;433;429;223;241;249;283;253;293;267;244;263;160;8761
150740;829;212;186;29;29;9;28;67;348;29;17;8;5;1796
150745;2890;128;118;82;78;56;48;79;84;43;62;62;39;3769
150746;278;9;42;5;5;9;3;2;4;4;5;4;1;371
150747;1236;29;5;82;36;15;6;21;44;9;18;8;3;1512
150750;692;11;44;35;11;9;7;3;13;17;8;15;13;878
150760;4722;518;135;436;244;117;74;93;512;139;115;121;72;7298
150770;996;199;23;323;16;4;1;11;36;12;10;2;5;1638
150775;1101;84;30;25;45;33;53;36;66;48;46;39;39;1645
150780;671;11;15;66;2;6;5;15;56;28;11;3;0;889
150790;1219;67;82;57;17;12;6;10;11;10;12;6;5;1514
150795;10726;246;410;217;210;160;258;268;521;975;605;219;148;14963
150796;522;93;51;8;3;5;5;7;8;3;5;4;4;718
150797;1211;26;68;175;49;16;29;60;36;26;14;49;13;1772
150800;6264;1469;1178;275;266;323;218;154;429;341;291;167;104;11479
150803;990;96;62;394;36;11;15;24;27;12;13;14;9;1703
150805;920;56;183;36;24;81;61;63;185;24;15;21;8;1677
150808;4249;644;789;260;153;215;201;229;693;170;144;144;131;8022
150810;11950;817;1501;511;384;583;890;553;1268;533;334;1458;352;21134
150812;3585;302;481;213;210;345;215;112;142;140;82;113;64;6004
150815;2492;142;379;208;126;82;74;89;181;115;62;88;46;4084
150820;2662;81;241;103;57;36;170;68;181;202;61;28;32;3922
150830;1887;419;38;373;213;21;39;503;510;13;9;5;5;4035
150835;1571;620;98;639;140;1038;579;443;219;134;91;32;25;5629
150840;7868;531;551;339;434;383;564;410;723;399;316;478;245;13241
159999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160005;147;6;3;6;2;5;2;3;1;7;2;3;2;189
160010;641;25;17;33;48;34;6;16;10;14;9;11;7;871
160015;1715;46;92;62;58;77;55;123;115;84;197;42;48;2714
160020;501;11;9;39;9;42;26;15;10;7;5;17;3;694
160021;368;1;1;1;2;2;0;2;0;0;0;0;0;377
160023;687;3;8;8;11;14;11;8;4;12;14;12;5;797
160025;269;15;1;39;1;57;19;11;16;8;1;6;1;444
160027;2369;121;51;83;53;33;90;38;33;49;65;24;15;3024
160030;103121;3447;2902;3437;2612;3115;2977;3253;2872;2520;2330;3037;1839;137462
160040;852;23;14;40;26;9;15;20;8;4;3;6;3;1023
160050;931;46;52;41;42;55;49;75;48;37;39;27;20;1462
160053;1960;93;79;90;39;56;41;69;116;115;77;31;27;2793
160055;289;2;4;1;8;3;2;1;1;3;4;0;0;318
160060;9067;431;763;763;301;273;311;863;380;324;248;254;196;14174
160070;740;33;40;96;247;28;12;44;179;103;41;48;29;1640
160080;571;163;18;157;19;20;97;30;32;17;15;15;10;1164
169999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170025;294;14;26;6;21;7;7;6;37;12;11;0;7;448
170030;1469;54;25;63;36;34;479;25;13;67;41;32;8;2346
170035;512;18;29;40;17;21;17;28;17;16;15;8;10;748
170040;711;35;68;65;12;12;11;7;50;7;9;14;2;1003
170070;1409;195;93;56;64;112;47;51;57;34;68;87;34;2307
170100;891;107;100;35;41;31;36;24;69;19;22;22;8;1405
170105;225;22;32;35;13;16;19;4;22;2;7;4;0;401
170110;472;60;78;6;12;18;4;9;79;17;11;16;7;789
170130;425;21;39;74;12;3;14;9;37;12;7;6;4;663
170190;494;68;73;19;13;17;12;17;72;16;21;11;0;833
170200;1190;61;46;56;37;37;51;44;39;43;33;37;20;1694
170210;31509;1286;1911;1350;1638;1405;1427;1335;1531;1523;1516;1325;1136;48892
170215;440;62;31;13;12;18;4;15;47;10;21;10;3;686
170220;1998;124;182;72;70;75;55;72;200;56;41;49;32;3026
170230;2772;154;217;102;319;550;213;279;169;211;123;34;30;5173
170240;1465;214;89;69;163;149;70;100;152;69;52;61;21;2674
170255;1616;63;42;41;49;58;47;56;50;31;50;30;7;2140
170270;187;33;35;10;2;5;0;0;2;2;2;0;0;278
170290;805;16;44;11;23;16;10;7;72;20;10;13;1;1048
170300;787;124;59;37;11;26;10;23;24;16;23;19;9;1168
170305;580;133;30;42;39;22;16;41;75;34;7;14;9;1042
170307;347;79;67;19;4;7;18;13;33;3;10;80;1;681
170310;500;23;36;7;12;20;10;10;29;9;2;9;8;675
170320;473;38;55;20;11;15;8;4;42;12;11;9;8;706
170330;261;49;38;12;13;5;7;1;31;9;6;3;18;453
170360;328;11;3;19;10;6;6;9;15;12;26;11;7;463
170370;547;36;76;28;26;18;39;18;33;22;7;21;6;877
170380;568;78;18;17;11;13;8;5;17;21;4;3;1;764
170382;194;30;3;4;3;3;4;6;13;7;5;7;3;282
170384;819;82;301;90;33;19;28;26;22;22;73;27;12;1554
170386;897;37;67;86;62;31;30;51;49;32;18;25;22;1407
170388;310;17;67;10;3;5;5;4;20;6;1;4;7;459
170389;217;34;22;33;3;1;0;2;8;2;1;4;0;327
170390;638;137;64;31;42;25;33;34;87;52;42;21;20;1226
170410;208;24;6;5;1;3;10;5;0;2;4;2;7;277
170460;98;60;45;4;12;1;3;3;1;6;2;2;0;237
170510;300;28;27;39;11;26;16;22;13;14;7;7;7;517
170550;3489;554;288;464;151;180;205;125;290;146;112;113;92;6209
170555;305;13;49;13;8;10;4;7;42;8;5;3;3;470
170560;274;33;77;40;6;7;5;2;9;1;5;3;4;466
170600;429;80;25;11;15;12;8;23;26;19;24;5;2;679
170610;548;82;58;29;17;30;15;14;15;32;18;16;10;884
170625;232;10;12;12;7;2;2;7;5;6;10;4;3;312
170650;856;83;65;38;46;52;45;23;56;59;43;24;33;1423
170700;1919;107;177;83;49;67;106;78;158;79;117;58;32;3030
170710;668;44;119;30;29;20;27;39;124;24;27;38;13;1202
170720;419;95;29;32;20;7;7;69;81;25;10;7;7;808
170730;733;25;66;23;22;21;20;19;30;31;10;20;9;1029
170740;410;40;37;129;8;11;4;3;142;6;3;4;2;799
170755;349;35;81;11;14;15;11;29;91;17;9;8;9;679
170765;720;72;72;25;15;8;11;12;21;17;13;62;7;1055
170770;576;65;17;12;18;7;12;10;56;16;11;9;2;811
170820;2705;139;123;168;64;139;77;55;195;57;63;49;85;3919
170825;638;41;8;14;17;5;10;17;19;10;9;22;10;820
170830;389;41;281;26;2;8;5;15;13;12;4;5;0;801
170900;661;83;133;23;8;14;14;38;182;15;37;7;3;1218
170930;3008;158;160;127;116;78;114;88;276;76;107;116;86;4510
170950;13095;1712;791;554;705;574;553;704;940;587;608;474;359;21656
170980;228;42;5;4;0;6;1;7;3;1;2;14;2;315
171050;382;115;68;5;158;24;8;5;6;15;9;7;5;807
171070;359;6;3;16;16;7;6;5;6;18;13;8;0;463
171090;298;12;59;10;2;5;4;3;16;7;10;3;6;435
171110;369;24;14;32;13;22;10;14;5;18;15;6;10;552
171150;357;3;2;4;1;5;2;5;5;6;1;4;2;397
171180;224;5;1;3;9;3;3;1;2;0;1;2;1;255
171190;1811;114;271;207;104;49;71;67;258;151;104;90;62;3359
171195;212;40;10;4;1;2;3;3;6;2;3;4;1;291
171200;619;59;68;73;54;36;26;31;36;47;18;21;24;1112
171215;100;75;10;7;3;3;1;0;5;0;1;4;1;210
171240;183;2;35;3;3;2;6;2;2;8;6;2;2;256
171245;262;21;5;14;3;1;5;1;6;4;5;5;1;333
171250;712;83;50;37;31;32;21;23;54;37;19;28;14;1141
171270;474;55;35;31;25;16;20;12;53;15;104;20;9;869
171280;268;4;24;5;17;1;5;0;3;3;5;0;0;335
171320;1793;343;181;90;113;82;102;165;162;76;52;48;40;3247
171330;1280;178;59;56;67;48;57;43;106;59;53;33;25;2064
171360;798;44;52;32;29;36;30;36;28;26;32;16;23;1182
171370;181;59;35;12;11;4;4;10;49;14;6;3;2;390
171380;302;9;53;8;18;8;3;3;68;3;10;11;7;503
171395;343;50;49;21;14;26;14;12;26;15;16;10;7;603
171420;752;24;105;31;20;31;30;25;32;20;26;33;20;1149
171430;276;18;15;8;3;5;5;8;11;6;2;1;2;360
171488;1209;83;105;134;41;52;26;37;205;77;59;57;29;2114
171500;268;12;10;11;13;10;3;1;2;6;4;1;0;341
171510;440;29;22;17;6;8;6;6;25;7;24;46;37;673
171515;109;69;11;8;3;2;6;7;5;3;1;3;0;227
171525;268;7;6;4;1;9;2;2;25;7;6;3;1;341
171550;122;26;25;26;7;11;10;1;29;12;3;3;5;280
171570;401;83;82;44;17;12;17;55;139;15;7;15;7;894
171575;816;71;55;30;50;31;24;12;71;19;52;13;13;1257
171610;8245;805;602;412;387;459;307;341;370;341;298;304;263;13134
171620;603;87;113;58;82;29;59;153;117;70;28;17;8;1424
171630;370;38;47;7;11;19;9;14;14;9;9;8;2;557
171650;2377;123;160;159;93;66;46;58;121;61;49;54;41;3408
171660;1225;137;50;33;39;33;20;38;32;22;37;48;26;1740
171665;368;20;87;13;11;23;4;16;70;12;12;4;17;657
171670;923;104;40;51;26;16;15;87;57;17;22;17;7;1382
171700;324;3;0;8;10;7;2;10;17;8;1;1;3;394
171720;581;65;56;34;10;14;21;37;60;27;13;21;13;952
171750;691;124;194;42;34;22;39;28;30;32;37;20;5;1298
171780;131;69;61;21;6;10;5;2;71;8;10;9;1;404
171790;432;32;33;13;9;8;10;14;29;15;13;13;4;625
171800;214;52;18;9;15;4;6;4;5;7;13;2;0;349
171820;7861;1058;857;563;542;785;409;475;496;640;511;329;297;14823
171830;295;4;0;3;2;2;0;2;3;0;0;1;1;313
171840;273;49;11;17;6;10;5;7;21;6;7;9;1;422
171845;291;48;10;16;7;7;21;7;23;8;4;9;6;457
