Coluna;Mês Desligamento
Município;Não desligado ano;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Total
130400;35;5;1;2;1;3;1;1;2;0;2;1;3;57
130406;1128;38;28;29;26;26;33;33;32;30;16;22;35;1476
130410;352;0;0;0;0;0;0;0;0;0;0;0;0;352
130420;1227;51;28;32;153;26;38;22;29;36;43;22;28;1735
130423;257;0;0;0;0;0;0;0;0;0;0;0;0;257
130426;23;0;0;0;0;1;0;1;0;0;0;0;1;26
130430;762;3;3;7;2;2;4;135;20;2;3;0;0;943
130440;468;1;0;1;58;3;11;8;8;1;1;0;2;562
139999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140002;120;0;0;0;0;0;1;1;1;1;2;1;0;127
140005;406;0;0;3;6;0;3;2;5;2;9;5;2;443
140010;34490;736;848;1006;878;1049;948;999;987;757;1032;1108;1081;45919
140015;442;9;3;8;1;3;6;2;0;0;2;6;5;487
140017;138;9;14;16;7;67;5;22;2;19;15;8;11;333
140020;131;2;2;5;4;2;2;3;2;2;5;3;3;166
140023;21;2;0;0;0;3;1;0;4;0;0;0;0;31
140028;72;0;0;0;1;2;1;8;11;11;7;7;5;125
140030;183;15;7;12;8;30;8;6;7;6;7;11;12;312
140040;55;0;1;0;3;1;0;1;2;0;0;3;3;69
140045;331;3;8;14;8;18;11;7;8;8;4;11;11;442
140047;154;3;6;1;4;12;6;9;11;10;8;4;6;234
140050;54;0;1;0;1;1;5;2;2;2;7;2;3;80
140060;31;0;0;1;2;2;0;2;15;5;6;0;4;68
140070;110;0;0;6;2;0;0;0;0;1;0;1;43;163
149999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150010;4637;82;71;103;87;131;75;81;102;99;92;77;207;5844
150013;701;18;39;23;37;28;18;44;41;35;53;43;39;1119
150020;2507;12;10;17;7;16;19;17;33;28;260;71;19;3016
150030;1594;4;9;18;23;166;69;4;13;14;18;14;61;2007
150034;1237;45;35;51;39;61;113;135;85;74;79;47;239;2240
150040;790;11;11;14;38;53;31;8;15;11;8;2;606;1598
150050;6855;160;178;164;90;119;209;164;181;166;163;189;230;8868
150060;7750;290;331;278;219;231;225;330;222;272;260;257;512;11177
150070;58;0;0;5;1;0;2;2;1;3;0;0;0;72
150080;48925;1384;1453;2680;1377;1986;1713;2024;2106;1898;1731;1780;1987;71044
150085;856;28;29;31;45;11;33;16;26;26;31;40;89;1261
150090;886;7;14;21;14;11;8;9;4;6;3;30;326;1339
150095;940;12;2;7;6;2;5;4;4;5;5;13;40;1045
150100;592;0;0;73;0;8;3;15;11;3;4;27;35;771
150110;244;0;1;3;2;0;7;4;3;0;1;4;3;272
150120;813;17;17;13;7;10;10;8;11;13;22;14;33;988
150125;439;16;18;19;25;25;32;39;47;33;11;12;21;737
150130;18416;1159;953;1082;1207;834;438;503;648;492;672;553;715;27672
150140;315601;6551;6919;8432;6053;7130;7896;6404;7169;6461;6532;8105;9982;403235
150145;172;2;7;16;21;9;8;8;9;4;5;18;3;282
150150;3817;301;110;178;72;74;82;79;136;74;95;130;95;5243
150157;756;19;17;37;33;32;37;26;16;15;20;27;63;1098
150160;341;5;8;3;24;11;7;11;2;2;8;0;5;427
150170;3246;74;39;65;30;49;48;47;37;74;60;48;81;3898
150172;682;5;1;23;5;10;13;13;13;3;9;10;7;794
150175;430;8;7;18;4;4;43;30;17;17;15;25;81;699
150178;3149;106;95;152;61;185;117;493;131;92;131;151;952;5815
150180;5197;285;215;255;198;126;169;66;103;86;128;105;478;7411
150190;637;4;5;8;5;6;6;5;11;9;3;1;3;703
150195;71;0;0;0;1;0;0;1;0;0;0;2;18;93
150200;707;0;1;0;0;3;0;1;1;1;0;0;8;722
150210;3286;26;6;15;12;37;14;16;12;9;6;16;32;3487
150215;2778;93;113;169;129;106;238;165;342;185;193;336;347;5194
150220;4073;90;46;78;44;196;108;114;56;54;69;114;67;5109
150230;1204;19;33;45;212;45;93;18;18;29;50;52;111;1929
150240;20497;726;541;657;709;536;511;762;636;899;777;488;632;28371
150250;442;3;3;2;1;1;1;2;2;0;4;11;5;477
150260;336;0;0;0;0;0;0;0;1;0;0;0;0;337
150270;3211;81;93;118;96;230;124;80;68;81;116;113;178;4589
150275;1293;17;13;30;15;14;14;11;9;114;124;34;12;1700
150276;1340;88;156;169;94;97;130;106;130;177;117;162;191;2957
150277;1043;60;63;38;72;58;52;49;56;42;76;55;40;1704
150280;343;0;1;0;0;0;0;0;0;0;2;0;0;346
150285;439;1;0;5;7;3;5;3;7;1;2;11;1;485
150290;687;37;7;8;16;13;22;8;9;9;19;7;225;1067
150293;4888;483;395;465;860;457;208;361;337;363;415;480;470;10182
150295;1427;28;45;25;38;43;52;30;38;41;28;47;44;1886
150300;312;0;4;0;0;0;1;0;1;0;0;2;3;323
150304;930;11;11;10;4;7;7;15;19;14;24;8;38;1098
150307;1093;0;4;1;1;3;6;0;2;5;2;3;4;1124
150309;2490;336;144;136;137;165;159;142;175;140;193;170;199;4586
150310;478;1;1;1;4;0;175;1;2;0;0;0;3;666
150320;1975;22;23;40;21;45;41;24;29;19;334;19;14;2606
150330;3253;5;17;19;12;14;7;7;6;8;7;4;11;3370
150340;574;14;19;20;15;16;7;7;15;8;173;7;34;909
150345;1405;33;53;40;37;25;34;32;181;58;114;44;38;2094
150350;683;8;12;11;55;6;124;8;7;8;7;4;77;1010
150360;6638;349;225;195;281;447;283;182;172;170;180;387;397;9906
150370;1878;66;105;52;66;244;81;55;31;45;46;29;37;2735
150375;374;2;102;10;0;9;4;3;2;7;5;0;169;687
150380;3687;180;153;181;90;167;214;132;186;158;326;195;783;6452
150390;2196;7;4;8;12;36;13;18;121;52;17;40;129;2653
150400;684;1;0;0;0;0;0;0;0;0;0;0;0;685
150405;1388;24;14;37;22;18;25;23;27;22;3;15;15;1633
150410;335;0;0;0;1;0;0;0;1;2;0;0;1;340
150420;27970;1363;966;1139;1133;1147;1006;955;1222;1009;1014;1174;1394;41492
150430;969;4;13;11;30;85;7;10;6;6;32;5;70;1248
150440;929;7;2;13;5;6;5;3;5;6;8;4;1;994
150442;9394;267;243;377;226;361;545;347;380;509;237;285;477;13648
150445;924;8;15;7;7;18;10;11;14;9;17;5;12;1057
150450;617;0;0;2;0;0;2;0;0;0;0;2;0;623
150460;177;3;2;0;0;1;6;1;0;3;2;1;1;197
150470;4852;67;158;181;114;255;123;106;143;166;177;115;191;6648
150475;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150480;2403;9;19;25;26;17;38;119;11;17;14;14;25;2737
150490;929;5;2;4;14;4;18;5;28;1;6;7;1;1024
150495;734;11;1;26;5;5;20;2;2;3;11;1;2;823
150497;674;5;7;32;92;17;12;17;17;18;29;31;46;997
150500;662;0;0;1;2;0;0;1;2;0;2;0;2;672
150503;1953;42;59;49;35;57;50;52;61;61;80;86;82;2667
150506;2263;134;113;224;54;92;101;71;76;77;76;84;128;3493
150510;1875;65;18;46;23;8;20;12;46;217;19;17;256;2622
150520;1100;0;0;1;0;0;0;0;1;2;1;1;0;1106
150530;6503;718;78;80;166;82;329;120;121;256;139;116;229;8937
150540;632;13;1;4;11;3;9;8;10;6;7;2;17;723
150543;1821;23;29;37;28;38;32;69;35;39;62;108;202;2523
150548;1856;28;53;49;40;58;40;25;51;71;59;117;63;2510
150549;268;6;9;9;9;11;8;15;8;6;4;5;8;366
150550;14405;835;930;1122;754;980;990;1010;926;1228;1049;1131;1555;26915
150553;21316;893;656;939;919;631;819;639;989;737;1685;1189;2866;34278
150555;668;11;80;22;13;16;17;28;61;19;22;24;63;1044
150560;253;0;0;0;2;1;1;2;0;4;0;0;0;263
150563;907;28;29;52;26;30;45;65;58;65;31;38;65;1439
150565;123;36;35;4;0;0;1;6;2;6;20;18;5;256
150570;806;46;4;7;4;2;4;1;2;5;1;1;254;1137
150580;1559;50;63;95;27;41;178;47;34;48;54;52;143;2391
150590;1157;10;2;9;3;10;30;7;10;16;63;17;14;1348
150600;743;42;15;9;8;6;10;17;14;19;14;8;16;921
150610;287;13;19;31;2;2;4;2;5;0;3;2;1;371
150611;426;0;1;1;1;0;1;2;4;0;0;0;5;441
150613;7660;303;195;343;247;274;338;296;691;321;278;262;404;11612
150616;1607;72;67;93;52;87;73;68;64;61;90;50;68;2452
150618;5450;385;266;426;249;285;292;318;316;309;352;431;436;9515
150619;940;29;7;20;20;7;7;14;7;12;7;40;10;1120
150620;1760;39;28;32;25;31;40;42;55;32;12;23;36;2155
150630;903;7;10;4;5;6;8;8;6;5;9;7;5;983
150635;1075;12;10;23;8;33;53;38;30;30;166;38;62;1578
150640;18;0;0;0;1;0;1;0;0;0;0;0;1;21
150650;5183;134;117;139;77;128;120;175;94;113;153;95;223;6751
150655;501;2;1;3;2;3;34;0;1;3;2;1;40;593
150658;930;74;54;95;67;69;43;98;82;93;75;72;106;1858
150660;1023;6;1;6;1;7;5;10;3;11;5;4;3;1085
150670;3592;134;141;147;145;146;147;139;171;126;155;122;149;5314
150680;25268;641;486;858;643;607;650;613;894;721;689;661;797;33528
150690;392;0;0;0;0;1;1;1;0;1;4;3;3;406
150700;1433;41;39;55;26;26;54;21;18;22;65;27;19;1846
150710;467;1;1;5;4;1;3;0;1;1;1;0;0;485
150715;885;8;12;12;13;10;5;16;8;8;6;7;10;1000
150720;1330;11;8;13;4;17;11;22;5;15;41;5;19;1501
150730;3000;103;106;76;163;139;298;132;142;140;141;127;242;4809
150740;743;11;8;6;5;8;6;7;18;34;112;9;7;974
150745;1554;151;44;68;52;50;68;55;56;96;43;44;107;2388
150746;175;0;0;0;0;0;0;0;0;1;0;0;0;176
150747;745;3;2;23;3;3;11;2;4;7;15;0;6;824
150750;83;9;3;9;5;9;5;0;11;1;2;5;375;517
150760;3803;59;91;78;45;83;74;101;72;92;169;98;149;4914
150770;657;0;2;4;6;7;15;2;1;7;1;8;26;736
150775;742;63;40;60;49;41;32;46;54;52;44;44;67;1334
150780;769;14;91;40;3;3;15;11;7;13;5;6;48;1025
150790;972;6;7;9;4;4;11;4;7;4;7;14;13;1062
150795;6727;273;401;253;277;325;247;324;287;343;282;294;305;10338
150796;411;1;1;2;0;0;1;0;2;26;1;4;5;454
150797;728;0;0;0;1;0;1;3;0;2;3;0;2;740
150800;4579;150;108;113;80;85;88;109;110;115;166;140;192;6035
150803;897;4;9;9;10;4;1;4;1;10;6;3;27;985
150805;396;3;4;8;5;6;7;5;7;2;1;1;130;575
150808;2452;52;38;52;46;74;39;51;66;63;66;81;266;3346
150810;10651;470;454;436;334;327;426;403;326;829;332;423;526;15937
150812;4411;944;354;340;370;328;325;261;337;284;567;354;566;9441
150815;2247;97;133;117;153;86;53;56;54;65;83;70;112;3326
150820;1809;40;70;61;36;54;112;31;42;27;27;161;207;2677
150830;1482;5;5;1;7;7;8;5;10;6;2;4;9;1551
150835;429;27;14;44;30;13;58;7;15;27;35;14;55;768
150840;4862;201;194;250;277;204;248;232;248;258;238;279;529;8020
159999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160005;499;5;47;8;26;33;28;33;56;38;12;38;40;863
160010;441;1;0;7;3;7;5;34;7;2;7;51;10;575
160015;872;93;51;57;44;26;36;36;18;34;35;26;64;1392
160020;336;7;0;3;6;1;7;6;1;3;2;6;9;387
160021;246;0;0;1;1;0;0;0;0;0;1;0;0;249
160023;65;7;47;22;103;12;10;8;4;56;2;0;8;344
160025;38;0;0;0;0;0;0;0;0;0;0;0;1;39
160027;1624;31;23;83;39;28;31;28;25;37;37;35;301;2322
160030;66300;1912;1316;1532;1110;1428;1573;1407;1533;1472;1800;1498;1656;84537
160040;680;53;6;6;6;1;12;14;15;18;9;15;70;905
160050;591;141;30;15;18;10;8;13;13;22;31;129;114;1135
160053;890;37;110;33;48;17;25;11;21;49;60;61;18;1380
160055;135;1;0;0;0;0;0;1;1;0;0;0;4;142
160060;5123;119;110;217;108;165;186;127;161;158;154;126;306;7060
160070;339;41;10;15;14;29;8;8;6;3;3;9;175;660
160080;338;0;11;27;8;8;4;3;4;14;3;7;7;434
169999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170025;186;1;3;3;0;1;1;1;1;2;2;3;5;209
170030;337;4;4;8;4;4;2;12;6;6;6;2;12;407
170035;425;8;7;8;6;5;11;1;10;6;4;8;11;510
170040;374;7;3;4;8;5;7;5;8;11;14;11;7;464
170070;804;22;24;16;38;12;20;23;14;54;23;28;16;1094
170100;744;23;31;205;28;31;46;24;40;27;47;26;34;1306
170105;200;1;1;4;6;1;8;8;12;3;10;19;33;306
170110;243;48;4;11;7;19;45;30;19;22;3;4;3;458
170130;344;7;12;20;15;30;24;40;22;12;8;5;22;561
170190;434;2;2;3;37;5;11;4;3;3;4;5;2;515
170200;928;25;15;24;6;24;22;13;11;39;11;21;21;1160
170210;18611;676;592;822;600;704;785;699;741;706;713;836;714;27199
170215;337;20;15;38;21;43;21;14;27;12;16;6;97;667
170220;1996;62;43;37;112;36;43;44;53;69;31;39;45;2610
170230;874;35;55;37;30;44;133;75;72;45;62;37;33;1532
170240;1089;73;68;127;57;108;69;37;546;12;18;29;243;2476
170255;713;4;7;9;7;9;8;14;7;8;8;13;13;820
170270;116;1;0;2;1;3;2;0;0;0;0;0;0;125
170290;579;4;7;5;6;10;10;16;18;9;6;4;14;688
170300;447;4;4;7;7;2;8;9;8;36;10;10;14;566
170305;350;17;25;17;12;36;35;30;28;43;21;24;9;647
170307;133;2;0;1;0;1;0;2;1;2;4;1;1;148
170310;360;4;7;6;3;2;19;4;2;2;6;9;5;429
170320;354;8;5;13;12;10;8;12;27;64;5;18;92;628
170330;168;2;0;1;1;0;0;0;2;0;0;0;1;175
170360;246;7;2;5;4;2;2;2;5;2;2;6;10;295
170370;482;9;12;14;15;13;23;7;6;14;16;40;10;661
170380;226;2;2;1;0;14;6;2;0;1;4;1;3;262
170382;150;0;0;1;1;0;2;1;1;0;0;0;1;157
170384;704;16;8;22;29;114;32;11;12;25;21;37;50;1081
170386;434;7;10;15;17;12;17;16;3;11;11;15;5;573
170388;214;7;3;12;4;49;12;5;7;2;1;12;6;334
170389;97;0;2;0;0;0;1;0;0;0;0;0;0;100
170390;326;6;2;12;8;1;1;2;4;1;2;2;6;373
170410;118;0;0;0;0;2;1;1;1;0;0;1;0;124
170460;131;0;0;2;0;0;0;1;1;2;0;3;2;142
170510;246;4;1;9;0;3;1;1;4;3;6;1;0;279
170550;2825;57;82;113;121;104;99;103;136;138;179;313;148;4418
170555;142;3;1;1;0;3;1;0;3;1;4;0;1;160
170560;183;3;0;0;1;3;2;0;0;1;0;0;0;193
170600;262;3;5;4;6;1;8;4;5;6;6;10;6;326
170610;485;15;8;13;11;4;7;7;14;8;16;10;14;612
170625;133;0;0;0;1;0;1;0;0;0;1;0;0;136
170650;298;7;5;4;5;1;11;11;12;4;19;5;4;386
170700;1289;33;23;41;32;29;157;45;45;45;53;52;53;1897
170710;528;10;1;6;5;8;4;10;5;4;4;3;4;592
170720;403;12;5;13;9;29;8;4;10;2;7;21;12;535
170730;418;14;2;7;6;6;6;3;7;6;6;10;14;505
170740;284;0;0;0;2;2;0;0;1;2;0;1;1;293
170755;277;6;5;3;10;1;2;3;6;8;3;5;2;331
170765;546;10;5;13;10;10;8;6;10;8;8;7;6;647
170770;442;18;2;13;4;4;8;8;7;6;6;7;9;534
170820;1852;57;50;50;40;54;181;209;76;79;98;59;67;2872
170825;293;9;6;7;12;28;12;6;9;11;8;5;6;412
170830;99;1;0;0;1;1;0;0;1;0;0;2;3;108
170900;482;2;2;2;1;1;2;0;2;3;2;7;1;507
170930;1932;82;33;55;146;81;45;39;68;48;61;46;47;2683
170950;10373;450;315;484;374;431;371;351;468;396;289;404;405;15111
170980;88;0;2;3;0;2;2;0;3;0;1;1;0;102
171050;316;0;1;0;6;1;1;28;11;14;2;4;2;386
171070;43;1;5;3;7;13;8;8;27;32;3;6;39;195
171090;203;7;2;3;0;1;3;4;4;5;2;4;1;239
171110;292;7;9;5;10;6;17;8;16;6;12;11;13;412
171150;301;1;5;4;8;0;1;2;4;4;1;2;0;333
171180;111;1;0;0;0;1;0;0;3;0;0;0;0;116
171190;648;25;15;19;43;14;21;15;15;13;14;43;21;906
171195;138;0;0;0;0;0;0;0;0;0;0;1;0;139
171200;362;11;0;5;4;2;3;11;8;10;10;11;20;457
171215;80;0;0;0;2;2;2;0;1;2;1;4;0;94
171240;73;1;1;0;0;0;0;1;2;5;0;1;2;86
171245;107;1;1;1;0;1;2;1;0;2;0;0;4;120
171250;427;5;8;1;4;10;4;9;3;4;6;4;5;490
171270;80;3;1;1;0;5;0;7;1;2;4;0;0;104
171280;120;1;0;1;0;0;0;0;0;0;0;2;3;127
171320;1911;47;37;41;59;42;36;20;44;54;30;68;51;2440
171330;799;20;27;29;37;48;48;63;59;109;39;115;248;1641
171360;366;9;7;0;1;9;4;8;2;4;7;7;8;432
171370;141;0;0;1;0;0;11;1;0;1;1;2;1;159
171380;218;6;3;3;3;4;3;3;5;1;1;6;7;263
171395;310;22;1;19;10;13;7;15;10;10;18;12;36;483
171420;463;8;9;13;11;13;6;4;6;10;9;11;16;579
171430;190;1;0;3;2;2;0;1;2;3;2;1;2;209
171488;993;11;16;16;9;16;35;30;31;47;38;16;92;1350
171500;182;2;2;4;1;3;1;3;3;0;6;4;20;231
171510;247;2;1;2;1;2;1;1;5;1;0;2;1;266
171515;109;0;0;0;0;1;0;0;0;0;2;0;0;112
171525;169;0;1;6;1;0;2;1;0;0;1;0;1;182
171550;136;0;1;0;0;1;0;0;0;1;0;1;0;140
171570;229;1;1;3;3;4;3;1;6;1;5;8;9;274
171575;497;6;8;8;10;4;9;6;6;8;45;6;10;623
171610;5517;200;223;246;238;336;292;267;229;261;181;251;239;8480
171620;497;3;1;9;1;1;0;3;2;1;4;4;9;535
171630;275;5;1;3;4;1;3;9;4;6;6;4;4;325
171650;843;34;25;25;46;81;40;18;10;14;15;42;25;1218
171660;815;224;251;239;65;77;93;18;313;312;76;45;65;2593
171665;320;2;10;5;3;3;6;8;5;5;3;3;10;383
171670;951;19;20;22;22;32;17;116;427;47;47;47;32;1799
171700;158;0;1;2;0;0;3;0;0;1;1;0;1;167
171720;405;18;15;27;15;23;21;14;19;32;31;15;25;660
171750;554;6;13;13;5;10;13;9;7;8;8;7;13;666
171780;189;0;3;0;0;0;0;1;5;2;0;1;2;203
171790;310;4;2;1;0;2;3;1;3;0;4;1;2;333
171800;159;0;0;2;0;0;0;1;0;0;1;0;1;164
171820;4945;296;116;141;134;130;161;166;202;138;145;197;211;6982
171830;231;0;0;0;0;1;4;2;0;0;0;0;0;238
171840;265;4;7;9;5;6;4;9;1;4;4;3;14;335
171845;167;4;4;4;3;4;2;2;2;3;2;2;17;216
171850;173;0;0;7;0;0;0;0;0;0;2;1;0;183
171855;200;0;3;0;19;0;1;4;0;0;3;3;9;242
171865;98;1;1;1;3;1;0;0;1;0;5;24;4;139
171870;143;3;0;7;5;3;1;4;3;8;0;2;4;183
171875;229;6;5;2;7;3;2;6;7;2;4;1;11;285
171880;157;4;0;0;0;3;1;2;5;6;11;2;14;205
171884;258;3;2;1;2;3;1;1;10;1;5;2;2;291
171886;579;82;17;25;28;22;13;25;22;15;10;28;29;895
