Coluna;Mês Desligamento
Município;Não desligado ano;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Total
130260;227558;10333;7990;11316;8589;9384;8877;9607;10143;8737;11375;12142;12166;348217
130270;649;1;3;5;2;2;6;4;3;1;0;0;1;677
130280;8;0;0;0;0;0;0;0;0;0;0;0;0;8
130290;351;3;1;2;0;1;3;4;2;1;4;4;8;384
130300;12;0;0;0;0;0;0;0;0;0;0;0;0;12
130310;471;3;5;2;1;1;4;3;0;5;0;2;3;500
130320;40;0;8;5;2;2;3;5;0;3;3;6;40;117
130330;10;0;0;0;0;0;0;0;0;0;0;0;0;10
130340;2150;20;9;12;14;43;14;27;19;9;25;65;75;2482
130350;68;0;0;0;0;0;0;0;0;0;0;0;0;68
130353;2159;222;204;155;116;176;195;171;159;258;295;151;132;4393
130356;14;1;4;1;0;3;0;0;0;0;0;2;3;28
130360;5;0;0;0;0;0;0;0;0;0;0;0;0;5
130370;158;0;1;1;0;0;0;0;0;0;0;0;0;160
130380;369;4;30;6;4;6;3;2;5;2;1;1;0;433
130390;229;0;1;1;0;0;1;0;0;2;0;0;0;234
130400;10;4;0;2;1;2;4;5;12;12;6;63;1;122
130406;80;2;2;1;0;0;0;4;1;1;0;4;1;96
130410;8;0;0;0;0;0;0;0;0;0;0;0;0;8
130420;1975;56;36;66;27;22;48;30;95;81;77;66;58;2637
130430;342;2;0;19;2;1;5;5;5;5;3;1;0;390
130440;239;3;0;0;0;0;3;0;0;0;1;0;0;246
139999;5;1;0;0;0;0;0;0;0;0;0;0;0;6
140005;173;0;0;0;4;0;0;0;0;0;0;0;0;177
140010;9139;545;594;617;616;757;558;507;565;478;503;552;500;15931
140015;12;0;0;0;0;2;0;0;0;0;2;0;0;16
140020;168;7;2;8;15;7;11;7;4;7;5;7;4;252
140030;14;0;0;0;0;0;0;0;0;0;0;0;1;15
140040;5;0;0;0;0;0;0;0;0;0;0;0;0;5
140050;2;0;0;0;0;0;0;0;0;0;0;0;0;2
140060;6;0;0;0;3;0;0;0;0;0;0;0;0;9
150010;1168;43;31;23;21;34;22;38;36;27;16;44;30;1533
150020;813;161;205;164;180;111;137;126;66;71;145;89;64;2332
150030;151;3;0;2;2;9;8;49;12;13;8;11;2;270
150040;270;12;3;6;0;2;9;2;3;1;6;3;6;323
150050;7742;773;682;918;1071;737;993;667;537;571;747;522;588;16548
150060;2574;108;101;103;89;100;109;88;117;116;68;111;88;3772
150070;7;0;1;1;0;0;0;0;0;1;1;1;0;12
150080;18407;1026;975;1042;1099;957;1028;1088;1113;1144;1294;1433;1240;31846
150090;271;0;0;0;0;0;0;1;0;0;0;1;0;273
150100;229;0;3;2;1;2;1;0;1;0;0;1;0;240
150110;12;0;0;0;0;0;0;0;1;0;1;0;1;15
150120;2;0;0;0;0;0;0;0;0;0;0;0;0;2
150130;4989;835;743;813;633;500;1115;548;607;955;877;856;848;14319
150140;242424;7211;5823;6911;6656;6828;7486;6781;7410;6578;6994;6195;6808;324105
150150;2377;92;80;106;76;89;87;80;97;79;103;91;61;3418
150170;1482;40;26;64;19;36;11;20;29;15;28;24;31;1825
150175;71;1;1;1;1;2;9;11;10;3;7;2;22;141
150180;1778;62;68;71;58;181;78;137;99;92;147;97;67;2935
150190;101;2;0;1;0;0;0;0;1;0;0;0;0;105
150200;162;0;0;0;0;0;0;0;0;0;2;0;1;165
150210;981;15;18;31;19;27;63;34;18;40;87;29;32;1394
150220;3198;145;55;74;50;48;57;57;68;31;102;109;64;4058
150230;583;8;1;4;5;6;7;5;2;1;4;3;7;636
150240;5765;228;244;487;183;270;433;268;283;310;286;296;277;9330
150250;41;0;0;2;0;1;0;1;1;0;0;0;0;46
150270;1591;57;94;75;52;129;66;59;91;88;103;83;63;2551
150275;31;5;0;1;4;2;2;5;2;0;6;2;3;63
150277;5;0;0;0;0;0;0;2;0;0;1;0;0;8
150280;59;0;0;1;0;0;0;0;0;2;0;0;0;62
150290;293;5;0;6;0;0;1;4;1;2;2;2;0;316
150293;47;0;1;1;1;1;0;3;0;2;0;0;0;56
150300;147;5;1;0;0;0;1;0;3;0;0;0;0;157
150307;237;13;16;8;12;11;18;18;19;14;19;18;50;453
150310;14;0;0;0;0;0;0;0;0;0;1;0;0;15
150320;289;7;0;2;0;3;9;5;0;3;1;9;1;329
150330;640;0;0;0;2;0;1;1;2;1;0;0;3;650
150340;98;2;1;1;3;0;0;1;1;4;1;2;1;115
150350;1015;28;28;19;28;46;44;47;32;51;51;31;29;1449
150360;1930;48;64;76;52;78;67;54;60;40;102;95;135;2801
150370;84;4;2;8;2;5;6;7;4;4;7;6;3;142
150380;300;10;8;17;12;6;17;12;15;16;27;26;30;496
150390;84;0;2;0;0;0;0;0;0;1;0;0;1;88
150410;32;0;1;3;0;4;2;0;2;0;0;0;0;44
150420;11900;437;462;575;479;558;455;476;634;478;506;707;486;18153
150430;175;3;3;1;1;5;8;2;2;0;2;3;2;207
150440;303;12;2;0;0;2;2;4;0;0;0;0;2;327
150460;12;1;0;1;1;0;2;5;2;24;4;1;0;53
150470;1174;77;54;31;29;26;34;37;69;94;65;78;33;1801
150480;518;4;2;5;1;4;8;3;2;5;2;12;4;570
150490;99;2;8;2;4;2;0;1;1;2;3;1;2;127
150500;19;1;1;0;0;0;2;1;0;0;7;1;1;33
150510;708;47;8;8;6;19;25;26;16;20;7;58;82;1030
150530;4290;165;296;154;118;255;188;190;226;156;195;194;180;6607
150540;309;7;5;2;3;4;6;4;8;3;2;4;0;357
150543;586;88;55;31;89;54;89;53;89;23;26;43;44;1270
150548;128;15;15;10;8;5;10;10;8;6;8;3;44;270
150550;6058;360;398;402;576;504;529;566;626;577;802;1120;769;13287
150553;275;6;5;5;6;12;30;16;25;20;12;10;20;442
150560;146;4;6;18;2;1;2;0;1;0;0;0;7;187
150570;263;2;0;0;0;2;0;0;0;2;2;0;0;271
150580;382;14;11;50;12;15;25;28;12;13;67;15;70;714
150590;65;4;2;3;1;1;0;4;4;1;4;2;3;94
150600;454;166;16;6;5;10;15;74;7;10;16;18;131;928
150610;334;0;0;1;2;2;3;5;4;2;1;4;0;358
150613;1642;71;74;70;102;97;117;104;100;87;106;103;120;2793
150616;266;16;5;17;10;9;4;3;7;15;15;8;13;388
150618;1068;59;62;76;92;94;98;87;103;112;120;147;130;2248
150619;15;1;0;0;0;0;1;1;1;2;0;1;1;23
150620;290;2;5;4;3;5;4;4;8;1;7;4;1;338
150630;199;0;0;0;0;0;0;0;0;1;0;0;2;202
150640;1;0;0;0;0;0;0;0;0;0;0;0;0;1
150650;2480;73;74;84;77;79;101;83;91;87;90;115;63;3497
150658;1;1;0;0;1;0;2;0;0;0;9;0;15;29
150660;73;4;1;0;2;1;5;3;1;2;2;5;0;99
150670;827;59;41;55;46;62;59;64;74;41;51;57;84;1520
150680;14079;419;412;455;375;392;403;429;366;360;470;514;462;19136
150700;234;3;6;8;10;8;10;9;15;7;5;11;11;337
150710;223;0;0;0;0;1;0;1;0;0;2;1;0;228
150720;332;2;1;4;1;3;8;7;7;3;7;8;3;386
150730;735;52;51;38;59;50;43;45;109;98;69;79;57;1485
150740;649;13;10;13;9;17;18;8;9;10;12;27;4;799
150745;220;2;1;6;3;6;4;5;4;10;1;3;0;265
150750;52;3;0;0;4;2;5;2;1;0;2;2;7;80
150760;1240;31;20;71;31;41;22;30;25;45;36;25;42;1659
150770;23;0;0;0;0;0;1;0;0;0;0;0;1;25
150780;55;7;2;7;6;4;16;13;3;1;12;0;0;126
150790;412;4;2;9;3;3;3;1;0;2;0;1;2;442
150800;849;48;39;36;32;45;37;58;48;28;41;33;53;1347
150810;4774;315;904;1267;738;710;395;373;662;411;270;338;549;11706
150820;353;14;9;7;3;5;8;3;2;1;3;1;2;411
150830;79;4;6;14;16;17;20;4;2;3;2;4;2;173
150840;2521;90;151;464;114;433;234;230;167;229;181;186;501;5501
159999;407;25;18;14;18;20;21;36;19;21;37;38;65;739
160010;74;7;0;1;1;0;0;0;0;0;0;0;0;83
160020;76;5;4;13;10;20;9;6;10;21;24;36;18;252
160023;10;0;0;18;0;0;0;0;0;0;0;0;0;28
160027;9;1;1;1;0;8;2;1;2;2;0;1;2;30
160030;33711;653;574;598;628;675;665;703;807;783;849;871;824;42341
160040;26;0;1;0;1;0;1;2;2;4;2;1;0;40
160050;6;1;0;0;1;0;0;0;0;2;1;0;0;11
160060;1304;38;23;33;32;64;56;39;56;55;46;65;65;1876
170040;7;0;0;0;2;5;0;0;1;1;0;3;10;29
170070;198;3;2;2;6;1;4;8;7;5;7;0;1;244
170100;76;1;1;1;0;0;1;0;1;0;1;0;1;83
170190;44;4;0;2;0;1;3;3;1;1;0;1;0;60
170200;234;40;6;1;12;6;9;2;5;2;7;29;3;356
170210;5725;283;168;203;182;215;208;259;266;226;465;395;330;8925
170220;126;0;0;2;2;1;2;0;0;2;0;0;0;135
170230;39;0;0;1;1;0;0;0;2;1;1;1;1;47
170240;103;0;0;0;1;0;1;2;1;2;1;0;0;111
170255;31;1;1;0;0;0;1;0;1;0;0;0;1;36
170270;57;20;4;0;3;4;2;1;0;0;0;0;1;92
170290;11;0;0;0;0;0;0;0;0;0;0;0;0;11
170300;162;1;0;0;0;0;0;1;0;1;0;0;0;165
170310;19;0;0;2;0;1;0;0;1;1;0;1;1;26
170370;83;1;1;5;1;0;0;4;0;0;0;0;0;95
170380;3;0;0;0;0;0;0;1;0;0;0;0;0;4
170390;3;0;1;0;0;0;0;0;0;0;0;1;0;5
170550;652;19;12;11;28;21;26;13;14;24;46;22;18;906
170560;4;0;0;1;0;0;0;1;0;0;0;1;0;7
170600;22;0;1;0;2;1;0;0;2;3;0;1;0;32
170610;77;5;2;2;4;1;4;2;3;6;27;11;1;145
170700;233;1;3;3;7;4;19;4;10;6;12;16;14;332
170720;125;1;0;0;0;1;1;3;0;0;1;0;10;142
170730;153;7;4;5;9;4;23;11;16;12;6;8;10;268
170755;12;0;0;1;1;5;0;0;0;0;0;1;1;21
170765;188;1;3;2;16;2;6;2;6;2;2;2;3;235
170770;12;1;0;0;0;0;0;2;0;1;0;0;0;16
170820;1008;41;63;43;57;64;44;50;53;54;75;66;63;1681
170900;182;0;0;6;0;0;0;1;2;2;0;1;41;235
170930;507;16;14;17;10;12;8;16;9;14;16;24;6;669
170950;4088;246;117;172;136;186;189;202;183;163;231;288;225;6426
171050;16;0;0;0;0;0;1;0;0;0;0;0;0;17
171070;12;0;0;0;0;0;0;0;0;0;0;0;0;12
171110;17;0;0;0;0;0;0;1;0;1;0;0;0;19
171250;5;0;0;0;0;0;0;0;1;0;0;0;0;6
171320;8550;78;140;108;147;60;46;75;69;102;101;219;157;9852
171330;239;85;4;7;5;2;4;10;4;6;3;8;5;382
171360;5;0;0;0;0;0;0;0;0;0;0;0;0;5
171420;66;2;0;3;0;1;14;1;1;0;0;4;0;92
171430;14;0;0;0;0;0;0;1;0;0;0;0;0;15
171488;87;3;2;1;1;0;3;3;4;5;1;2;6;118
171500;1;0;0;0;0;0;1;0;0;0;0;1;0;3
171510;100;0;0;0;0;0;0;0;0;0;0;0;0;100
171575;225;3;1;2;1;3;5;5;23;1;1;3;1;274
171610;1224;42;33;20;25;35;40;40;34;23;47;48;38;1649
171620;14;0;0;0;0;2;0;0;0;0;0;0;0;16
171650;101;17;3;7;52;33;1;8;12;11;77;14;15;351
171660;70;1;0;0;4;3;0;1;1;0;0;0;3;83
171665;156;3;1;1;2;3;1;8;3;1;2;1;1;183
171670;42;0;2;1;0;1;4;3;5;4;7;3;4;76
171750;157;0;1;2;0;1;0;0;0;0;0;1;2;164
171780;13;0;1;0;0;1;1;6;1;1;0;2;0;26
171790;9;0;0;0;0;0;0;0;0;0;0;0;0;9
171820;1206;65;52;60;60;67;107;78;68;137;86;146;69;2201
171840;30;1;1;1;0;0;1;2;0;3;0;0;2;41
172030;19;0;0;0;0;0;0;0;0;0;0;0;0;19
172065;3;0;0;0;0;0;0;0;0;0;0;0;0;3
172080;168;0;1;0;0;0;0;0;0;0;0;0;2;171
172090;33;0;3;1;1;0;5;1;0;0;0;0;0;44
172110;112;0;2;1;0;0;0;1;1;0;0;1;2;120
172120;628;8;3;5;11;7;10;1;20;3;15;14;13;738
172208;202;2;12;4;18;12;12;13;3;20;15;6;4;323
172210;196;1;1;2;4;2;4;3;4;3;0;2;3;225
179999;62;1;0;0;0;1;2;0;0;0;0;1;0;67
210005;2937;191;198;227;290;213;231;258;247;362;266;220;170;5810
210010;2;0;0;0;0;0;0;0;0;0;0;0;0;2
210020;521;63;32;30;143;138;29;79;12;21;3;6;24;1101
210030;229;1;1;5;2;0;2;3;3;0;5;1;4;256
210040;19;0;0;0;0;0;0;0;0;0;0;0;0;19
210050;44;0;1;0;0;1;2;4;0;0;0;1;0;53
210060;44;0;1;0;0;0;0;0;0;0;2;1;1;49
210070;12;0;0;0;0;0;0;0;0;0;0;0;0;12
210080;0;0;0;0;0;0;0;0;0;2;0;0;0;2
210090;285;1;0;0;0;0;0;1;0;1;0;0;0;288
210100;20;2;2;0;0;0;0;0;0;0;0;0;0;24
210110;1;0;0;0;0;0;0;0;0;0;0;0;0;1
210120;2481;61;48;53;36;40;43;36;58;45;56;53;44;3054
210130;7;0;1;1;0;0;1;0;0;0;1;0;0;11
210140;1148;30;13;18;12;12;19;22;15;18;19;19;72;1417
210150;415;9;5;7;2;1;8;2;4;6;5;6;5;475
210160;1007;2;3;11;7;1;3;6;4;1;4;10;9;1068
210170;472;22;0;0;0;0;2;3;0;1;0;0;1;501
210180;10;0;0;0;0;0;0;0;0;0;0;0;0;10
210190;8;0;0;0;1;0;0;1;0;0;0;1;0;11
210200;121;14;1;0;1;0;2;3;1;1;3;2;12;161
210210;653;4;5;2;1;2;4;2;0;2;0;0;2;677
210220;13;0;0;0;0;0;0;0;1;1;0;0;0;15
210230;41;0;0;0;0;0;0;3;1;1;0;1;1;48
210240;196;0;0;0;0;0;0;0;0;0;0;0;0;196
210260;23;0;0;0;3;3;0;1;5;3;2;1;0;41
210270;47;1;1;2;2;2;0;1;1;1;2;0;1;61
210280;551;14;12;21;7;7;12;32;14;4;6;16;13;709
210290;17;0;0;1;1;0;2;3;0;0;3;1;1;29
210300;4161;51;38;46;27;61;45;44;49;33;33;63;51;4702
210320;1621;13;1;6;7;3;1;7;6;10;3;0;9;1687
210330;3101;57;33;59;34;36;30;49;40;30;43;57;78;3647
210340;3240;103;9;9;4;8;4;10;6;11;3;10;19;3436
210360;1570;10;4;8;5;4;10;3;9;3;5;9;12;1652
210370;373;1;3;1;1;1;7;2;0;1;1;0;2;393
210380;227;11;3;12;2;1;0;2;2;0;3;26;3;292
210390;1;0;0;0;0;0;0;0;0;0;0;0;0;1
210400;1001;1;0;0;0;1;0;1;0;5;3;5;7;1024
210405;148;5;5;6;6;9;13;6;10;8;19;11;6;252
210410;6;0;0;0;0;0;0;0;0;0;0;0;0;6
210420;67;0;0;0;0;0;0;0;0;0;0;0;0;67
210430;72;4;3;16;4;5;4;5;11;7;1;9;15;156
210440;11;0;1;0;0;1;0;2;0;0;0;1;0;16
210450;9;1;0;0;0;0;1;1;0;1;0;0;0;13
210460;193;0;1;2;0;0;0;1;1;0;0;1;0;199
210480;695;3;6;4;5;4;2;10;4;2;8;1;19;763
210490;8;0;0;0;0;0;0;0;0;0;0;0;0;8
210500;55;0;0;0;0;0;0;0;0;0;0;0;0;55
210520;15;0;0;0;0;0;0;1;0;0;0;0;0;16
210530;15433;671;790;809;751;986;913;830;918;1021;943;978;943;25986
210540;673;10;9;8;3;3;9;3;0;14;7;5;5;749
210550;441;10;25;20;9;36;6;6;12;28;10;76;11;690
210560;80;1;1;0;0;0;1;2;0;0;0;0;0;85
210570;227;5;3;3;3;5;1;3;3;2;2;0;2;259
210580;9;0;0;0;0;0;0;0;0;0;0;0;0;9
210600;237;0;0;0;0;1;0;0;1;0;0;0;7;246
210630;22;0;0;0;0;0;0;1;2;0;0;0;0;25
210640;8;0;0;0;0;0;0;0;0;0;1;0;0;9
210650;5;0;0;0;0;0;0;0;0;0;0;0;0;5
210660;158;0;0;0;0;1;0;0;0;0;1;0;1;161
210670;8;0;0;0;3;0;0;1;0;0;0;0;0;12
210680;0;0;0;0;0;0;0;0;0;0;1;0;0;1
210690;284;2;0;6;9;5;7;4;2;2;6;1;2;330
210700;52;0;0;0;2;2;1;1;0;0;1;0;0;59
210710;77;0;0;0;0;0;0;0;0;0;0;0;0;77
210720;69;0;0;0;0;0;0;0;0;0;0;0;0;69
210740;192;3;0;0;1;0;0;2;0;1;0;2;0;201
210750;1124;19;7;20;12;18;15;7;12;23;40;52;11;1360
210760;25;4;1;25;2;0;0;0;1;5;0;5;1;69
210770;24;0;0;0;0;0;0;2;1;1;1;2;0;31
210780;522;5;0;2;0;7;0;2;4;1;0;1;0;544
210790;29;0;0;0;0;0;1;0;1;0;0;0;1;32
210800;8;0;0;0;0;0;0;0;0;1;0;0;0;9
210810;26;1;0;0;0;0;2;3;0;1;0;0;0;33
210820;1996;76;40;44;18;19;45;42;21;45;30;41;82;2499
210830;67;1;1;1;0;3;2;3;1;0;4;2;0;85
210840;3;0;0;0;0;0;0;0;0;0;0;0;0;3
210850;111;2;3;1;0;1;2;2;0;1;0;2;0;125
210860;1832;46;33;29;87;5;19;13;34;12;19;15;19;2163
210870;621;1;1;0;0;2;1;1;4;3;0;3;0;637
210890;555;0;1;0;1;1;0;6;0;0;1;0;1;566
210900;342;2;3;6;9;0;5;4;5;9;6;30;78;499
210910;340;25;31;47;35;92;10;3;10;3;3;4;8;611
210920;126;3;2;0;2;0;0;1;0;1;6;0;0;141
210930;55;0;0;2;2;0;0;4;2;0;2;0;1;68
210940;139;0;0;0;0;0;0;0;0;0;0;0;0;139
210950;20;0;0;0;0;0;5;0;0;0;0;0;0;25
210960;656;23;35;43;25;18;86;152;40;34;43;20;87;1262
210990;1847;53;64;67;61;37;45;42;123;63;53;30;38;2523
211000;714;30;20;35;29;30;29;46;40;29;41;21;51;1115
211010;29;0;0;0;1;0;0;0;0;1;0;0;0;31
211020;38;0;0;1;0;1;0;0;0;0;0;0;0;40
211030;199;2;0;2;0;0;0;1;0;1;0;0;8;213
211040;221;1;17;0;0;0;0;1;0;0;0;0;3;243
211050;97;125;68;88;13;0;0;1;1;1;0;0;0;394
211060;191;0;0;0;3;0;0;0;0;0;0;0;2;196
211070;54;2;0;0;2;0;0;0;4;0;0;0;0;62
211090;162;6;1;5;0;1;1;1;0;1;5;0;0;183
211100;8;1;0;0;1;2;3;1;0;0;0;0;0;16
211110;173;1;3;2;2;12;3;8;4;1;2;8;15;234
211120;1614;36;28;22;40;36;45;47;48;23;42;39;56;2076
211130;162362;4392;4504;5194;4528;5051;5379;4591;5658;5286;4902;5173;5752;222772
211140;245;0;1;0;0;0;1;9;0;1;0;0;1;258
211150;510;1;2;1;1;1;2;3;1;0;1;1;6;530
211160;11;0;0;0;0;0;0;0;2;0;0;0;0;13
211170;3;0;0;0;0;0;0;0;0;0;0;0;0;3
211180;28;2;0;0;1;2;1;0;0;0;0;0;0;34
211200;54;0;1;0;2;5;4;5;2;3;1;3;4;84
211210;410;0;1;0;2;1;1;1;0;0;3;1;0;420
211220;2108;33;30;32;46;41;51;65;41;38;96;34;90;2705
211230;157;2;2;2;2;2;3;1;4;4;3;1;1;184
211240;75;3;0;1;1;0;0;0;3;1;2;3;0;89
211250;2521;90;457;74;20;24;16;22;54;31;185;18;45;3557
211260;97;0;0;0;0;0;0;1;3;0;2;0;0;103
211270;478;1;3;2;0;0;3;1;1;0;3;0;0;492
211280;339;1;1;0;0;2;1;3;1;1;0;1;0;350
211290;94;0;0;0;3;1;0;1;0;1;4;1;0;105
211300;465;3;1;0;3;2;0;3;0;2;1;1;3;484
219999;638;6;0;10;1;6;8;7;12;9;1;3;19;720
220010;165;0;0;0;0;0;1;0;0;1;0;0;1;168
220020;444;0;0;1;3;2;1;2;5;0;3;1;0;462
220030;680;0;0;0;0;0;0;0;0;0;0;0;1;681
220040;971;20;66;50;11;27;6;8;9;15;12;9;9;1213
220050;476;1;1;2;1;1;0;0;0;2;0;0;0;484
220060;228;2;3;0;0;0;1;2;4;2;10;0;0;252
220070;2;0;0;0;0;0;0;0;0;0;0;0;0;2
220080;94;0;0;0;0;0;0;0;0;0;0;0;0;94
220090;267;3;1;3;3;2;0;3;0;0;2;2;0;286
220100;132;0;0;0;0;0;0;0;0;0;0;0;0;132
220110;14;0;0;0;0;0;0;0;0;0;0;1;0;15
220120;154;3;1;2;2;0;0;1;2;3;3;1;1;173
220130;3;0;0;0;0;0;0;0;0;0;0;0;0;3
220140;227;0;1;0;0;0;0;0;1;1;0;0;0;230
220150;250;0;0;0;1;0;0;0;1;0;0;0;0;252
220160;199;5;0;1;0;0;1;1;0;1;2;5;0;215
220170;31;0;0;0;1;0;0;0;0;1;1;0;0;34
220180;50;0;0;0;0;0;0;1;1;1;0;2;0;55
220190;247;4;4;8;8;2;3;7;1;3;0;5;4;296
220200;52;1;0;1;1;1;0;2;0;1;0;0;0;59
220210;180;0;0;0;0;0;0;0;0;0;0;0;0;180
220220;1589;19;13;22;19;44;15;18;22;19;21;21;24;1846
220230;343;9;7;7;12;11;5;5;4;10;9;7;9;438
220240;113;0;0;0;2;0;0;0;0;1;1;0;0;117
220250;3;0;0;0;0;0;0;0;0;0;0;0;0;3
220260;139;1;5;2;5;1;0;1;0;0;0;1;3;158
220270;696;8;0;10;1;2;4;0;3;5;2;2;12;745
220280;31;0;0;0;0;0;0;0;0;0;0;0;0;31
220290;175;4;0;1;7;1;1;4;3;3;2;5;5;211
220300;3;0;0;0;0;0;0;0;0;0;0;0;0;3
220310;40;2;0;1;0;0;0;0;0;0;1;0;2;46
220320;67;1;1;2;2;0;0;2;2;0;0;0;0;77
220330;168;0;0;1;1;1;0;0;0;0;1;0;2;174
220335;16;0;0;0;0;0;0;0;0;0;0;0;0;16
220340;225;1;5;8;1;1;4;0;1;4;2;2;0;254
220342;1;0;0;0;0;0;0;0;0;0;0;0;0;1
220350;297;3;0;1;1;0;6;9;1;7;3;3;0;331
220360;16;0;0;0;0;0;0;0;0;0;0;0;0;16
220370;384;4;8;4;2;6;10;6;9;4;8;8;4;457
220380;22;0;0;0;0;0;0;0;0;0;0;0;0;22
220390;3342;56;51;75;57;91;75;174;33;57;98;83;54;4246
220400;223;0;0;0;1;0;0;0;0;0;0;0;0;224
220410;58;0;0;0;0;0;0;0;0;0;0;0;0;58
220420;66;0;0;0;0;0;0;0;1;0;1;0;0;68
220430;169;3;5;3;39;26;4;5;0;3;5;3;1;266
220440;23;7;1;0;0;0;6;2;0;0;0;1;1;41
220450;317;16;7;11;13;4;6;2;2;2;3;4;2;389
220460;93;0;0;0;0;0;0;0;0;0;0;0;2;95
220470;163;0;3;0;0;0;5;0;0;0;0;0;0;171
220480;91;0;0;0;0;0;0;0;0;0;0;1;0;92
220490;49;0;0;0;1;0;0;0;0;0;0;0;0;50
220500;115;0;0;0;0;0;0;1;0;0;0;1;0;117
220510;108;0;0;0;0;0;0;0;0;1;0;0;0;109
220520;50;0;3;5;5;1;2;1;0;0;0;0;0;67
220530;173;0;1;2;2;0;0;1;0;0;0;0;0;179
220540;13;0;0;0;0;0;0;0;0;0;0;0;0;13
220550;295;1;1;0;1;1;4;2;2;0;4;26;0;337
220560;208;0;0;1;1;0;0;0;0;0;0;1;0;211
220570;1389;5;7;5;8;5;3;7;6;0;4;11;5;1455
220580;164;1;1;3;1;0;1;0;0;0;0;1;0;172
220590;261;0;0;1;0;0;0;0;0;0;0;0;0;262
