Coluna;Mês Desligamento
Município;Não desligado ano;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Total
150503;1198;16;70;34;34;52;60;76;97;106;124;155;195;2217
150506;1530;20;17;83;12;15;15;16;11;26;42;60;153;2000
150510;850;93;13;22;13;24;13;14;7;12;20;15;1039;2135
150520;220;0;0;0;0;0;0;0;0;0;0;1;0;221
150530;5032;66;97;126;119;125;119;143;125;265;308;152;115;6792
150540;301;0;0;0;0;2;2;0;1;2;0;1;0;309
150543;535;10;13;6;12;14;6;10;8;11;8;8;10;651
150548;106;1;1;4;4;2;14;34;14;11;16;43;169;419
150549;152;0;0;0;0;0;0;0;0;1;0;0;0;153
150550;8084;521;549;642;332;414;355;422;391;326;368;343;426;13173
150553;9559;289;309;371;334;268;463;355;616;502;277;302;1451;15096
150555;49;1;2;5;0;4;2;2;2;5;1;4;2;79
150560;174;2;0;0;1;1;0;3;3;2;13;1;1;201
150563;160;7;5;6;20;6;10;12;27;2;5;3;3;266
150565;263;0;0;0;0;0;1;0;1;1;0;0;0;266
150570;462;144;0;1;1;0;4;5;3;15;4;2;4;645
150580;1023;16;24;21;19;28;25;30;26;26;25;41;46;1350
150590;80;1;1;0;0;1;1;3;4;0;8;0;9;108
150600;302;1;0;0;2;0;1;1;1;0;0;0;1;309
150610;308;1;2;3;4;4;1;2;3;4;0;0;2;334
150611;191;8;8;2;1;2;1;3;2;2;2;0;1;223
150613;4553;219;208;328;194;236;171;213;218;178;309;438;211;7476
150616;690;19;7;9;13;5;9;9;6;19;10;6;7;809
150618;3513;107;131;137;118;153;167;127;168;154;162;164;180;5281
150619;224;11;2;4;3;5;2;7;7;2;6;5;236;514
150620;1276;18;8;9;19;25;28;20;27;13;11;30;14;1498
150630;629;1;2;4;2;1;2;2;2;6;3;2;1;657
150635;782;69;23;35;12;14;12;8;30;9;8;25;17;1044
150640;30;0;0;0;1;1;1;1;0;0;1;2;0;37
150650;3709;75;77;82;76;76;98;82;84;109;148;85;127;4828
150655;403;10;2;1;3;2;7;1;3;4;0;1;3;440
150658;298;8;9;8;88;55;16;20;15;9;17;4;15;562
150660;739;3;7;11;8;4;6;15;3;7;6;4;2;815
150670;1265;47;51;48;29;23;49;44;86;44;83;72;50;1891
150680;14787;393;400;433;430;390;581;493;483;440;468;482;500;20280
150690;237;0;4;1;0;0;0;0;0;0;0;6;0;248
150700;1444;32;30;49;25;28;28;30;22;29;555;39;33;2344
150710;349;0;0;0;0;0;1;1;1;0;0;1;0;353
150715;459;8;10;18;14;5;22;28;39;99;87;116;161;1066
150720;768;5;0;13;2;3;8;4;3;33;13;7;2;861
150730;1039;69;3;8;14;9;13;12;14;11;24;75;23;1314
150740;400;7;1;2;5;24;11;9;2;6;20;3;7;497
150745;1070;13;8;15;12;10;7;10;6;14;12;5;59;1241
150746;170;0;0;0;0;0;0;0;0;0;0;0;0;170
150747;336;0;3;2;7;1;1;2;2;4;5;3;17;383
150750;2;0;0;1;2;0;2;7;0;0;0;0;0;14
150760;2318;71;51;63;44;58;56;48;64;57;58;67;82;3037
150770;29;3;0;3;1;0;0;0;0;1;0;0;1;38
150775;575;53;72;64;73;54;131;91;66;57;81;58;21;1396
150780;624;24;43;42;30;21;13;12;26;27;35;17;23;937
150790;617;2;4;3;2;2;2;2;3;2;4;6;6;655
150795;2113;151;148;155;87;111;82;77;130;92;139;95;112;3492
150796;253;1;0;1;0;5;3;4;2;1;25;1;1;297
150797;24;0;0;12;0;0;0;0;0;1;0;0;0;37
150800;2641;140;109;91;54;68;70;68;71;68;74;87;102;3643
150803;252;0;1;0;3;1;0;1;0;0;0;2;0;260
150805;280;4;3;15;6;5;3;2;2;4;4;4;21;353
150808;1191;30;16;90;22;12;15;20;21;24;15;105;73;1634
150810;10112;732;447;475;532;698;558;396;515;372;575;582;916;16910
150812;1882;509;87;153;63;130;134;74;106;116;130;114;892;4390
150815;1140;21;31;52;31;15;30;31;34;30;36;57;42;1550
150820;1182;23;17;34;40;23;24;14;27;43;282;16;60;1785
150830;1197;5;14;11;6;10;11;10;0;2;8;1;321;1596
150835;222;0;0;0;0;0;1;0;2;1;1;1;1;229
150840;2669;124;117;163;129;146;159;161;145;119;135;111;247;4425
160005;80;2;5;4;2;19;0;2;1;0;0;0;14;129
160010;878;17;28;20;34;26;25;13;27;37;33;32;131;1301
160015;41;12;1;1;0;3;0;2;1;0;0;0;1;62
160020;88;0;0;1;0;2;0;0;1;2;0;0;2;96
160021;114;0;0;0;0;0;0;0;0;0;0;0;0;114
160023;28;0;1;1;1;6;0;1;5;0;0;0;0;43
160025;21;0;0;0;0;0;0;0;0;0;0;0;1;22
160027;540;7;2;7;8;7;11;12;4;9;9;14;102;732
160030;39430;1044;801;934;579;816;854;817;893;948;987;944;1429;50476
160040;402;5;6;3;1;11;7;46;14;3;0;0;1;499
160050;338;6;4;3;5;5;7;7;3;5;1;5;108;497
160053;691;11;123;19;6;9;23;12;11;43;21;11;28;1008
160055;16;0;0;0;0;0;0;0;0;0;0;0;0;16
160060;3519;111;67;117;76;94;159;109;93;92;99;119;223;4878
160070;266;4;67;2;1;2;0;9;4;1;0;3;3;362
160080;191;4;1;1;5;1;2;1;0;0;3;1;2;212
170025;87;0;0;0;0;0;2;1;0;1;0;1;3;95
170030;457;10;22;44;31;21;35;21;37;56;193;100;62;1089
170035;364;5;10;12;14;14;11;5;9;2;6;4;5;461
170040;116;13;2;3;21;0;5;6;2;2;14;1;4;189
170070;513;12;16;11;12;10;8;9;14;13;24;23;36;701
170100;245;14;10;16;6;24;8;7;5;13;16;5;30;399
170105;103;0;1;2;0;0;2;1;1;0;0;2;0;112
170110;50;0;0;1;1;0;0;0;2;0;0;0;0;54
170130;175;1;2;1;3;0;0;1;0;7;1;1;3;195
170190;152;11;13;2;2;8;1;1;2;4;2;2;7;207
170200;700;19;20;30;15;35;35;9;16;14;10;15;17;935
170210;11435;502;408;522;373;518;413;376;489;384;327;446;632;16825
170215;93;4;3;2;3;2;4;6;7;11;1;8;10;154
170220;604;10;15;9;16;21;10;13;1;10;15;16;20;760
170230;366;6;2;3;9;2;10;15;7;11;10;3;13;457
170240;153;5;31;10;12;7;27;19;453;129;9;12;233;1100
170255;312;0;2;2;10;13;1;3;4;2;5;1;9;364
170270;16;0;0;1;0;0;0;0;0;0;1;0;0;18
170290;395;4;4;10;22;6;33;60;30;10;30;52;23;679
170300;175;2;0;5;3;5;14;5;9;30;1;0;1;250
170305;207;1;1;1;4;1;1;1;3;0;3;2;4;229
170307;53;0;0;0;2;2;1;0;1;0;0;0;15;74
170310;176;2;5;3;3;5;3;3;6;1;9;3;4;223
170320;250;1;1;3;2;3;1;5;1;0;2;3;6;278
170330;54;0;0;0;0;0;0;0;0;0;0;0;5;59
170360;83;0;0;0;0;0;1;2;1;0;1;1;2;91
170370;388;2;2;4;8;11;0;5;3;4;5;6;12;450
170380;224;0;0;0;0;0;0;0;0;0;0;1;0;225
170382;49;0;0;0;0;0;0;0;0;0;0;0;0;49
170384;59;2;0;0;1;0;2;0;1;1;4;0;1;71
170386;224;2;8;5;12;3;8;8;3;4;4;0;6;287
170388;116;1;2;1;0;1;0;2;1;2;2;4;2;134
170389;55;2;1;0;0;1;0;0;0;0;0;0;0;59
170390;121;4;2;1;1;3;3;5;2;1;2;4;2;151
170410;117;1;0;0;1;1;0;1;0;0;1;0;0;122
170460;45;0;0;1;0;0;0;0;0;0;0;0;0;46
170510;6;0;0;0;0;0;0;0;0;0;0;0;1;7
170550;1355;31;26;23;27;31;27;30;29;25;33;22;35;1694
170555;66;0;1;0;0;1;0;0;0;0;0;1;0;69
170560;16;0;1;0;0;0;2;2;0;0;2;0;1;24
170600;81;0;0;0;5;2;1;2;2;2;1;1;0;97
170610;352;8;10;8;27;15;9;19;11;3;1;5;11;479
170625;45;0;0;0;0;0;0;0;0;0;0;1;47;93
170650;225;0;0;0;1;9;5;41;8;9;11;24;28;361
170700;648;8;15;14;8;6;10;19;16;26;15;28;22;835
170710;511;8;3;2;1;3;4;6;4;3;4;6;7;562
170720;182;20;1;3;4;8;3;4;4;5;15;115;39;403
170730;320;2;26;10;21;15;9;7;5;7;5;3;5;435
170740;95;0;0;0;1;0;0;0;0;0;0;0;0;96
170755;176;0;5;1;2;1;3;1;2;1;1;2;15;210
170765;319;8;16;14;6;8;9;16;3;15;6;8;72;500
170770;207;3;1;1;0;0;1;0;1;0;4;38;17;273
170820;1235;36;23;30;75;49;65;39;67;29;77;82;49;1856
170825;161;4;3;3;1;1;1;2;1;1;6;9;52;245
170830;60;0;0;3;3;1;4;1;1;1;4;1;1;80
170900;207;2;0;5;0;1;0;1;2;3;1;1;0;223
170930;1187;35;31;25;55;24;48;28;42;29;34;32;44;1614
170950;7345;304;270;275;313;314;261;270;260;257;195;315;247;10626
170980;107;1;0;0;0;0;0;0;0;0;0;0;0;108
171050;115;0;0;0;0;0;1;2;0;0;0;1;14;133
171070;39;0;1;0;0;0;0;0;0;0;0;0;1;41
171090;128;0;0;0;0;0;0;1;0;0;0;0;2;131
171110;176;1;0;0;0;0;0;3;1;2;2;0;3;188
171150;119;5;0;2;1;1;1;1;2;1;0;1;1;135
171180;1;0;0;1;0;0;0;0;0;0;0;0;0;2
171190;207;5;3;9;11;22;12;4;3;7;14;21;10;328
171195;94;0;0;0;0;0;0;0;9;1;0;7;1;112
171200;293;5;4;8;15;31;30;20;44;35;29;5;59;578
171215;1;0;0;0;0;0;0;0;0;0;0;0;0;1
171240;21;0;0;0;0;2;0;0;2;0;0;0;0;25
171245;75;0;0;0;0;0;0;0;0;0;0;0;0;75
171250;269;2;0;4;3;4;2;9;5;4;4;4;1;311
171270;17;0;0;0;0;0;0;0;0;0;0;2;0;19
171280;5;0;0;0;0;0;1;0;0;0;0;1;0;7
171320;2952;220;351;448;407;334;288;425;215;661;419;678;548;7946
171330;770;11;14;20;26;15;10;16;15;15;20;20;37;989
171360;180;5;3;6;2;5;1;2;9;2;3;15;57;290
171370;77;0;1;1;0;0;0;2;0;0;0;0;0;81
171380;186;1;0;0;0;0;0;0;0;1;1;2;1;192
171395;144;1;0;1;0;1;0;0;1;0;2;1;2;153
171420;173;1;1;4;2;8;9;2;1;5;2;3;9;220
171430;165;1;0;0;1;0;0;3;0;0;1;0;1;172
171488;214;1;0;5;3;6;27;24;7;12;6;2;6;313
171500;156;2;0;2;1;0;0;2;0;1;0;0;0;164
171510;125;0;0;0;0;40;0;0;0;0;0;0;0;165
171515;60;0;0;0;0;0;0;0;0;0;0;0;0;60
171525;121;2;4;7;3;4;2;0;0;1;1;0;2;147
171550;84;0;1;1;0;1;0;0;0;0;0;0;1;88
171570;124;2;13;1;10;4;4;7;31;0;17;0;3;216
171575;281;3;0;4;0;6;4;1;3;2;3;5;5;317
171610;3572;120;109;165;110;138;121;151;112;128;137;143;188;5194
171620;112;1;0;0;2;0;3;2;0;1;3;2;10;136
171630;68;2;0;1;1;0;0;0;1;2;0;0;1;76
171650;438;14;11;13;15;26;8;8;12;12;9;5;39;610
171660;337;5;1;8;5;9;9;6;5;9;9;6;7;416
171665;103;0;5;2;1;1;3;3;3;0;0;6;3;130
171670;385;11;7;13;9;12;9;29;20;23;21;12;25;576
171700;107;0;0;0;0;0;0;1;0;1;0;0;0;109
171720;153;2;3;3;2;3;5;2;4;2;3;3;3;188
171750;401;7;6;9;10;7;9;4;10;10;9;17;15;514
171780;3;0;0;0;0;0;0;0;0;0;0;0;0;3
171790;64;0;0;1;0;1;2;0;0;0;0;2;75;145
171800;51;0;2;0;1;2;0;0;0;0;0;0;0;56
171820;8275;149;177;174;131;160;125;120;175;156;153;143;194;10132
171830;12;0;0;0;0;0;0;0;0;0;0;0;0;12
171840;173;2;3;1;2;5;0;2;2;0;2;2;1;195
171845;153;6;2;2;3;6;1;2;1;1;3;0;3;183
171850;61;0;1;0;1;0;0;0;1;0;1;0;51;116
171855;66;0;0;0;0;0;0;0;0;0;0;0;1;67
171865;61;0;0;0;0;0;0;0;0;0;0;0;0;61
171870;67;3;1;0;3;0;1;0;4;0;2;0;4;85
171875;15;0;1;0;0;0;0;0;0;0;1;0;2;19
171880;99;0;0;1;9;11;0;0;0;17;10;0;2;149
171884;202;3;3;0;4;3;2;7;2;5;5;3;3;242
171886;236;6;3;7;12;3;2;13;9;34;8;11;5;349
171888;4;0;0;0;0;0;0;0;0;1;0;0;0;5
171889;56;0;0;0;0;0;0;0;0;0;0;0;0;56
171890;123;0;0;5;3;1;3;1;1;2;1;1;27;168
171900;7;0;0;1;0;3;0;0;0;0;2;1;0;14
172000;9;0;0;0;0;0;0;0;1;1;0;0;0;11
172010;6;0;0;0;0;0;0;0;0;0;0;0;0;6
172015;2;0;0;0;0;0;0;0;0;0;0;0;0;2
172020;115;0;0;0;0;0;0;0;0;0;0;0;0;115
172025;134;1;0;0;0;0;1;0;0;0;0;0;0;136
172030;51;0;0;0;0;0;0;0;1;0;0;0;0;52
172049;191;1;0;4;1;3;2;0;4;2;1;2;0;211
172065;73;3;1;5;1;0;2;0;0;0;1;0;14;100
172080;109;0;0;4;0;0;0;0;0;1;0;0;2;116
