Coluna;Mês Desligamento
Município;Não desligado ano;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Total
110092;796;36;57;83;52;61;55;102;65;88;113;98;114;1720
110094;775;16;21;38;22;27;22;37;32;20;33;46;38;1127
110100;362;3;5;5;26;4;5;11;16;7;3;9;38;494
110110;632;7;15;17;4;15;10;8;8;13;26;7;16;778
110120;509;4;10;10;5;9;7;17;8;13;13;14;91;710
110130;724;18;9;27;17;16;24;21;28;42;39;19;20;1004
110140;750;17;25;29;24;30;26;46;25;29;30;32;117;1180
110143;222;4;2;5;5;1;3;1;3;1;1;1;5;254
110145;230;1;1;2;4;4;4;6;5;1;17;12;28;315
110146;237;6;18;27;21;26;20;9;14;6;14;35;74;507
110147;263;4;9;16;16;2;3;2;2;4;1;6;4;332
110148;239;2;1;7;8;12;6;1;3;3;16;6;13;317
110149;948;35;33;49;32;45;54;53;48;45;48;98;150;1638
110150;556;9;6;13;9;11;11;6;9;10;6;16;8;670
110155;334;14;11;7;6;17;5;4;7;2;22;8;5;442
110160;429;10;4;7;13;9;9;7;10;6;7;12;25;548
110170;561;11;4;16;13;8;9;5;14;7;7;5;10;670
110175;374;1;2;4;2;5;3;3;3;1;2;6;4;410
110180;447;5;4;8;13;4;9;9;6;7;5;13;33;563
119999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120001;603;8;66;18;6;11;13;13;16;28;13;20;28;843
120005;224;1;1;0;5;2;1;2;1;2;4;5;5;253
120010;661;23;8;10;19;8;9;5;10;11;14;13;81;872
120013;366;11;6;4;11;9;3;5;3;8;7;29;23;485
120017;359;2;9;17;11;20;72;31;46;33;9;3;10;622
120020;3172;47;51;74;54;48;74;63;37;83;147;78;107;4035
120025;870;13;12;32;18;8;9;11;6;12;14;13;18;1036
120030;859;17;17;7;6;9;10;11;7;10;13;4;49;1019
120032;2;0;0;0;0;0;0;0;0;0;0;0;0;2
120033;295;0;8;2;1;1;3;0;4;2;5;2;2;325
120034;118;0;0;0;1;0;0;0;0;0;0;1;1;121
120035;401;0;1;1;1;4;4;0;0;0;1;0;1;414
120038;607;5;2;5;6;6;11;8;5;11;5;6;67;744
120039;5;0;0;0;0;3;1;1;0;0;8;0;0;18
120040;61146;1377;1033;1273;1019;1039;1329;1365;1223;1199;1349;1169;2404;76925
120042;202;0;0;1;0;0;0;0;0;3;1;8;0;215
120043;81;0;0;0;0;0;0;0;0;0;0;0;0;81
120045;724;27;15;37;13;5;15;128;32;14;11;17;29;1067
120050;1105;5;9;12;25;10;21;12;29;13;13;38;120;1412
120060;1202;7;13;18;17;6;6;14;9;22;21;15;11;1361
120070;524;4;6;9;4;4;7;5;3;2;5;4;4;581
120080;205;2;0;3;0;2;0;2;2;0;2;0;10;228
129999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130002;13;0;0;0;0;0;0;0;0;0;0;0;0;13
130006;202;0;0;0;1;1;0;0;2;0;0;0;0;206
130008;10;0;0;0;0;0;0;0;0;0;0;0;0;10
130010;14;0;0;0;0;0;0;0;0;0;0;0;0;14
130014;518;0;1;0;0;3;0;1;1;1;0;2;5;532
130020;26;2;1;39;0;0;0;0;0;0;0;0;0;68
130030;329;0;0;0;0;0;3;1;0;1;1;1;0;336
130040;195;0;2;0;3;0;1;0;0;3;0;1;1;206
130050;613;0;0;2;2;1;1;0;1;0;1;0;1;622
130060;883;6;7;3;8;5;8;1;7;1;1;1;21;952
130063;10;0;1;0;0;0;0;2;0;0;0;0;0;13
130068;128;0;0;1;0;0;0;0;0;0;0;0;0;129
130070;963;13;5;10;7;9;12;7;6;10;17;8;7;1074
130080;413;0;1;1;3;0;2;2;1;2;0;2;1;428
130083;425;0;0;0;0;0;0;0;0;0;0;0;0;425
130090;18;0;0;1;0;0;0;2;0;0;1;0;0;22
130100;627;1;1;4;2;1;6;7;2;1;1;2;1;656
130110;972;2;3;2;7;5;3;3;1;3;2;1;56;1060
130115;13;0;1;1;0;0;0;0;0;0;0;0;0;15
130120;2879;104;135;177;50;12;9;16;14;28;12;26;10;3472
130130;377;0;0;0;1;0;0;0;0;1;0;1;0;380
130140;729;3;1;4;8;4;0;1;0;1;2;1;0;754
130150;723;0;0;0;0;1;0;0;0;1;0;1;0;726
130160;363;0;0;0;0;0;0;0;0;0;0;0;0;363
130165;158;0;3;0;2;1;0;1;1;1;4;1;4;176
130170;1610;24;16;84;28;21;23;29;27;13;15;25;63;1978
130180;183;0;0;0;0;0;0;0;0;0;0;0;0;183
130185;1647;31;34;63;57;65;45;65;55;50;72;77;73;2334
130190;6508;156;106;163;183;117;83;112;105;120;203;327;148;8331
130195;143;0;0;0;0;0;0;0;0;0;0;0;0;143
130200;214;0;0;2;0;1;1;0;0;0;0;0;0;218
130210;16;0;0;0;0;0;0;0;0;0;0;0;0;16
130220;344;0;1;0;4;0;0;2;0;0;1;0;18;370
130230;11;0;0;0;0;0;0;0;0;0;0;0;0;11
130240;138;9;0;1;1;1;3;3;4;7;2;2;2;173
130250;1717;24;22;18;85;48;53;46;77;92;84;46;69;2381
130255;12;0;0;0;0;0;0;0;0;0;0;0;1;13
130260;326117;8289;8037;10696;8682;9259;9513;10125;10213;11078;10755;9990;17312;450066
130270;879;1;3;2;7;4;11;8;1;6;6;3;0;931
130280;16;0;1;0;1;0;0;0;0;1;0;0;0;19
130290;1299;5;10;10;12;17;8;2;28;13;6;13;59;1482
130300;519;0;3;0;3;12;34;50;3;8;0;7;1;640
130310;416;0;1;2;2;1;0;1;0;0;1;1;2;427
130320;71;0;0;2;1;1;3;0;0;0;1;3;122;204
130330;178;0;1;0;0;0;1;0;0;0;0;1;0;181
130340;3387;38;30;30;32;24;30;50;58;39;44;38;96;3896
130350;488;0;0;0;0;0;0;0;0;0;1;0;0;489
130353;3290;139;59;80;81;111;59;97;88;90;239;146;802;5281
130356;579;11;8;12;10;13;7;30;9;7;60;15;135;896
130360;25;0;1;0;0;0;0;0;0;0;0;0;1;27
130370;46;1;0;0;0;0;0;0;0;0;0;0;1;48
130380;571;11;7;194;5;6;6;16;6;8;11;15;11;867
130390;34;0;0;1;0;2;0;0;1;0;0;0;0;38
130395;150;2;1;0;0;0;0;1;1;1;2;1;1;160
130400;21;0;0;0;0;0;0;0;0;0;0;0;1;22
130406;608;24;12;11;9;13;12;14;25;12;18;13;16;787
130410;390;0;1;0;0;0;0;0;0;0;1;0;0;392
130420;993;15;26;35;42;24;20;16;56;33;24;34;29;1347
130423;10;0;0;0;0;0;0;0;0;0;0;0;0;10
130426;15;0;0;0;1;0;0;1;0;0;0;0;0;17
130430;384;0;1;1;1;1;0;0;1;1;1;0;3;394
130440;458;0;1;2;1;3;4;3;0;1;4;0;54;531
139999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140002;93;0;0;0;0;0;0;1;0;0;0;0;0;94
140005;219;0;2;1;1;0;0;1;2;2;2;4;0;234
140010;21759;812;657;850;896;746;857;719;773;681;802;802;1219;31573
140015;46;1;2;79;5;3;0;0;1;0;3;4;6;150
140017;165;35;14;18;7;7;12;6;18;4;7;15;10;318
140020;121;3;3;3;4;2;0;0;0;10;1;1;7;155
140023;26;2;3;10;1;0;2;2;0;0;6;0;0;52
140028;23;0;1;3;0;0;0;11;0;0;3;0;0;41
140030;152;4;4;10;14;11;9;6;5;9;8;24;9;265
140040;136;1;0;2;0;1;0;0;0;0;0;0;2;142
140045;183;2;2;6;2;5;1;5;6;3;3;1;6;225
140047;135;1;8;6;7;7;5;4;1;6;0;3;10;193
140050;46;2;2;2;4;2;1;0;0;1;0;0;0;60
140060;45;0;0;4;3;0;1;1;1;1;6;2;1;65
140070;123;1;1;0;1;0;1;2;0;0;0;0;0;129
149999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150010;4146;60;54;57;57;60;69;51;63;62;60;100;103;4942
150013;557;6;9;11;24;5;16;21;17;21;30;20;67;804
150020;1957;14;28;25;7;8;11;13;8;75;28;338;21;2533
150030;1618;31;14;15;21;16;27;18;21;30;12;16;47;1886
150034;816;35;24;36;39;39;52;56;56;80;66;87;55;1441
150040;1346;2;2;4;1;2;4;5;3;7;8;3;6;1393
150050;7764;278;308;225;187;224;269;191;192;233;298;326;289;10784
150060;6129;197;186;283;275;238;237;249;306;253;251;254;574;9432
150070;92;5;12;0;5;7;3;63;2;1;3;5;9;207
150080;41841;1233;1374;1409;1443;1193;1567;1281;1601;1488;1362;1386;1869;59047
150085;681;54;29;78;95;15;11;22;21;33;26;22;56;1143
150090;549;1;2;6;3;92;5;3;2;2;1;3;282;951
150095;641;8;4;3;4;0;9;23;8;2;7;3;10;722
150100;245;1;2;0;1;1;0;2;4;4;3;2;156;421
150110;174;3;3;2;0;2;3;2;2;0;4;4;0;199
150120;695;7;18;22;19;20;20;15;8;19;11;12;12;878
150125;333;13;15;40;57;48;37;30;32;21;31;32;29;718
150130;15188;501;411;483;315;412;406;405;597;596;844;793;696;21647
150140;286530;4900;5233;6356;6064;5197;6542;5540;5868;6134;6063;6530;7944;358901
150145;664;6;33;2;4;3;9;4;7;10;4;4;24;774
150150;2544;78;83;83;59;54;78;77;68;62;66;90;381;3723
150157;668;5;7;7;13;17;16;31;20;25;24;20;31;884
150160;239;2;11;10;9;2;7;3;3;1;0;3;5;295
150170;2266;51;49;53;58;62;65;58;93;64;59;56;119;3053
150172;161;2;1;1;2;5;1;6;2;3;2;4;6;196
150175;467;13;17;12;4;9;20;5;16;3;9;9;6;590
150178;2289;52;98;77;82;87;105;107;114;105;139;132;843;4230
150180;4699;94;81;91;77;87;118;125;93;100;96;94;225;5980
150190;475;5;5;4;2;1;2;2;0;3;10;2;4;515
150195;31;0;17;0;1;2;1;10;0;2;9;16;33;122
150200;593;2;0;0;1;0;0;0;0;1;0;1;1;599
150210;3244;10;8;10;16;10;10;5;5;9;3;22;9;3361
150215;1612;242;469;224;67;36;68;85;58;74;69;157;67;3228
150220;3748;79;56;126;87;66;71;85;91;68;317;150;211;5155
150230;1862;36;23;23;30;23;32;15;25;16;177;145;28;2435
150240;16370;457;336;468;476;340;346;440;451;663;976;659;546;22528
150250;322;0;0;1;2;2;0;2;1;1;1;2;3;337
150260;259;1;0;0;2;1;0;0;0;0;1;1;0;265
150270;2469;91;73;63;64;110;126;70;77;77;73;77;132;3502
150275;764;5;15;11;10;1;12;8;6;6;48;28;390;1304
150276;1029;73;131;282;171;259;216;329;228;142;180;136;157;3333
150277;1236;57;102;81;86;96;131;93;154;115;69;81;103;2404
150280;131;1;0;0;0;0;0;0;0;0;0;0;0;132
150285;69;0;0;0;0;0;1;2;4;0;0;0;0;76
150290;967;10;35;9;9;11;4;11;15;51;85;48;23;1278
150293;5806;220;322;529;134;197;216;287;397;493;452;409;389;9851
150295;504;19;49;43;35;24;30;29;53;28;17;24;24;879
150300;215;0;0;0;1;0;0;1;0;0;0;0;0;217
150304;734;5;9;10;18;18;20;18;8;21;101;14;12;988
150307;278;0;0;0;0;2;3;0;0;1;2;2;4;292
150309;1974;96;60;122;77;83;122;81;264;73;112;127;246;3437
150310;505;0;0;3;2;0;1;1;1;0;0;1;1;515
150320;1357;21;44;54;35;23;25;15;28;71;222;122;41;2058
150330;2153;6;9;28;15;15;11;10;4;5;5;67;14;2342
150340;538;7;18;8;15;4;4;9;8;12;16;15;19;673
150345;1142;17;29;46;23;41;34;28;30;42;96;202;43;1773
150350;601;4;5;12;6;10;5;7;7;9;13;7;19;705
150360;7893;154;135;173;252;172;266;153;142;132;179;861;1073;11585
150370;1342;34;49;116;72;63;58;52;66;61;43;116;52;2124
150375;321;6;5;3;3;11;7;0;2;2;2;2;4;368
150380;3401;88;123;102;77;106;103;103;135;135;152;221;241;4987
150390;818;0;0;1;0;0;0;2;1;0;0;11;43;876
150400;18;0;0;0;1;0;0;1;0;0;1;0;0;21
150405;1358;12;13;15;9;6;15;17;10;5;9;62;18;1549
150410;361;0;0;0;1;1;2;0;0;0;0;0;0;365
150420;22000;615;695;913;861;757;923;1022;947;808;896;858;1061;32356
150430;527;0;1;2;1;1;1;2;1;0;0;0;0;536
150440;818;7;0;4;7;5;11;3;5;9;9;24;18;920
150442;7423;132;107;183;156;109;120;116;125;143;102;178;271;9165
150445;650;11;8;6;16;3;18;9;5;5;7;11;13;762
150450;21;1;2;2;2;0;0;1;0;0;1;0;0;30
150460;182;2;1;2;1;1;0;3;0;3;1;2;1;199
150470;3303;55;70;79;98;67;78;73;126;74;89;76;107;4295
150475;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150480;2082;2;1;6;5;5;4;5;2;6;6;9;5;2138
150490;513;1;2;0;2;0;55;0;1;1;0;0;0;575
150495;27;0;0;1;1;0;0;0;0;0;0;0;6;35
150497;495;5;24;35;9;11;5;5;14;19;18;18;65;723
150500;507;9;2;2;1;1;2;1;2;3;6;4;4;544
150503;1598;82;73;77;78;84;80;88;112;89;191;104;256;2912
150506;2093;34;83;99;79;66;50;56;107;45;114;132;272;3230
150510;1854;24;17;38;25;20;229;28;49;18;16;12;72;2402
150520;220;1;0;0;0;0;1;0;1;0;1;0;6;230
150530;5385;363;95;93;67;139;82;119;78;110;152;161;220;7064
150540;534;7;3;7;9;2;1;4;3;3;3;2;2;580
150543;1054;25;21;24;14;19;23;48;39;44;18;30;32;1391
150548;363;21;28;10;41;12;23;69;28;31;22;35;66;749
150549;317;6;3;15;16;23;36;25;40;13;19;9;22;544
150550;12012;428;427;591;369;487;509;471;501;521;687;878;976;18857
150553;17158;520;550;832;832;884;1068;949;1151;775;812;1288;941;27760
150555;275;15;18;23;27;14;23;28;17;23;29;13;29;534
150560;190;0;1;1;0;1;1;0;0;1;2;22;1;220
150563;330;9;43;20;17;24;17;36;34;23;15;21;36;625
150565;138;5;10;25;9;4;4;3;4;16;1;3;13;235
150570;941;3;4;41;3;3;4;0;3;5;2;10;5;1024
150580;1990;61;95;52;47;79;61;59;39;54;82;109;67;2795
150590;191;5;7;5;5;3;3;5;9;4;9;31;63;340
150600;595;4;7;65;4;9;9;7;10;38;15;7;16;786
150610;322;1;1;4;1;2;2;3;3;0;2;1;2;344
150611;272;0;2;0;2;4;3;0;4;1;2;6;4;300
150613;6251;213;326;297;246;220;290;292;257;189;205;256;437;9479
150616;1336;44;71;51;35;73;46;66;77;95;56;84;95;2129
150618;5130;118;106;152;107;142;161;201;257;294;277;325;387;7657
150619;934;1;3;5;8;3;6;8;5;6;6;3;55;1043
150620;1385;27;35;12;29;28;15;30;56;25;34;27;16;1719
150630;636;3;1;5;7;3;2;9;4;1;1;5;4;681
150635;895;11;14;47;36;28;53;35;14;29;27;20;117;1326
150640;21;1;0;0;3;1;1;1;0;1;0;0;0;29
150650;4602;80;69;107;117;77;99;115;98;131;76;103;137;5811
150655;380;1;2;19;6;4;10;4;5;1;0;2;2;436
150658;737;78;60;67;77;71;72;222;139;93;105;57;113;1891
150660;768;1;5;14;6;6;7;4;4;12;24;5;8;864
150670;3001;99;115;121;118;148;151;135;128;120;106;135;183;4560
150680;22718;495;403;629;492;465;491;504;590;493;497;539;805;29121
150690;329;2;3;0;1;13;7;1;1;2;1;0;2;362
150700;1544;43;31;36;21;18;44;42;20;44;186;55;29;2113
150710;292;0;0;0;0;0;1;0;0;0;1;4;0;298
150715;596;0;6;13;19;4;13;10;15;14;8;8;10;716
150720;900;11;7;9;11;13;12;7;6;4;12;8;199;1199
150730;2069;46;49;103;132;150;174;170;249;148;82;87;166;3625
150740;562;13;5;7;8;23;17;8;7;81;170;11;7;919
150745;1413;36;14;31;24;33;28;32;33;32;34;31;44;1785
150746;203;0;1;3;0;0;0;1;0;0;0;0;0;208
150747;648;0;1;6;0;0;1;1;1;2;1;0;1;662
150750;83;3;5;16;4;18;5;5;6;17;13;5;5;185
150760;3243;74;49;124;56;75;97;58;91;56;59;137;109;4228
150770;138;0;0;0;4;0;0;0;1;0;1;0;2;146
150775;735;65;98;129;84;95;65;92;77;62;35;47;63;1647
150780;348;2;6;5;1;5;18;5;6;11;12;8;2;429
150790;751;9;4;9;8;6;3;7;5;6;8;11;10;837
150795;5310;204;262;363;220;259;305;253;334;373;387;336;315;8921
150796;338;0;4;3;3;2;1;5;2;7;5;5;21;396
150797;657;0;1;1;1;0;0;0;0;0;0;1;0;661
150800;4183;160;109;136;67;84;80;114;106;156;153;219;213;5780
150803;381;3;1;4;3;1;1;3;5;1;4;3;185;595
150805;508;14;13;32;21;15;11;20;18;15;7;18;21;713
150808;735;47;17;30;33;32;51;27;60;43;22;36;38;1171
150810;10422;321;319;331;274;376;345;236;268;311;343;485;524;14555
150812;3635;142;126;142;135;171;232;223;233;232;339;342;697;6649
150815;1706;38;40;53;45;49;59;66;80;74;84;102;388;2784
150820;1300;13;42;37;20;21;54;30;27;24;167;18;583;2336
150830;1283;14;2;4;3;9;13;2;70;36;6;8;3;1453
150835;221;0;1;5;2;6;5;7;13;15;13;4;13;305
150840;3987;186;155;294;232;218;294;263;283;263;219;268;253;6915
159999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160005;66;0;3;1;2;0;14;1;2;3;8;5;149;254
160010;353;2;26;9;4;9;12;5;4;4;6;2;133;569
160015;1059;2;0;0;0;1;9;16;26;40;47;52;89;1341
160020;135;1;2;2;1;1;3;1;2;2;5;4;10;169
160021;17;0;0;0;0;0;0;0;0;1;0;0;1;19
160023;201;2;1;1;1;0;0;1;1;2;5;13;5;233
160025;39;0;0;0;0;0;1;0;0;0;0;0;0;40
160027;874;23;16;17;18;30;27;26;42;29;77;110;165;1454
160030;60123;1176;1228;1601;1064;1085;1311;1225;1271;1072;1620;1438;1589;75803
160040;463;2;5;8;7;6;12;9;10;8;1;11;40;582
160050;842;6;5;128;16;19;11;4;22;10;23;47;135;1268
160053;955;15;31;23;21;14;35;29;40;54;40;88;60;1405
160055;85;0;0;0;1;0;0;0;0;0;0;1;0;87
160060;4135;114;120;106;69;87;115;99;133;91;199;124;157;5549
160070;499;7;10;16;6;4;10;8;53;17;77;31;36;774
160080;272;4;11;10;12;7;7;6;20;10;8;15;7;389
169999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170025;127;1;0;4;1;0;2;0;3;1;1;0;3;143
170030;246;5;36;19;5;18;8;3;53;15;49;52;147;656
170035;369;8;7;7;7;5;5;7;5;3;7;4;8;442
170040;208;1;2;2;1;4;1;4;6;6;6;3;4;248
170070;587;12;6;14;10;4;21;8;10;22;19;15;20;748
170100;604;32;16;99;118;23;79;39;36;18;29;52;95;1240
170105;158;0;2;3;2;1;2;3;10;1;0;8;4;194
170110;179;1;2;2;0;6;4;23;16;8;49;28;10;328
170130;284;1;4;2;5;13;13;14;20;8;6;19;22;411
170190;218;2;2;5;5;2;2;4;8;6;2;3;73;332
170200;806;20;24;21;33;12;85;34;33;23;8;22;15;1136
170210;16107;650;502;630;699;602;764;658;654;532;587;691;588;23664
170215;328;33;4;10;16;12;15;10;13;8;10;10;29;498
170220;1239;28;28;121;80;19;18;31;68;46;59;77;93;1907
170230;884;40;18;28;42;45;27;40;29;35;43;51;36;1318
170240;689;54;27;8;12;40;30;57;43;38;230;81;36;1345
170255;412;3;1;3;15;2;3;4;3;3;12;7;4;472
170270;26;3;2;0;5;2;0;0;0;1;0;1;0;40
170290;508;4;3;7;15;8;37;13;5;9;6;4;14;633
170300;442;3;1;3;2;6;3;11;11;7;3;2;7;501
170305;489;4;7;11;32;22;28;18;30;47;25;30;27;770
170307;39;0;0;0;0;1;0;0;1;1;0;0;2;44
170310;266;16;1;5;10;3;4;5;1;1;3;2;6;323
170320;339;7;3;4;4;5;5;7;9;8;9;9;4;413
170330;72;0;0;1;1;5;0;2;1;0;0;0;1;83
170360;235;2;12;5;3;5;3;1;6;4;4;4;8;292
170370;461;11;17;10;8;13;10;9;6;7;11;7;28;598
170380;146;0;0;1;0;1;0;1;2;0;1;3;1;156
170382;6;0;0;0;0;0;0;0;0;0;0;0;0;6
170384;455;5;12;14;13;18;17;22;17;25;14;79;46;737
170386;322;5;9;11;4;20;6;5;9;7;14;26;28;466
170388;209;3;3;1;4;22;49;8;4;6;3;1;2;315
170389;85;0;0;0;0;0;0;0;0;0;0;0;4;89
170390;193;7;8;9;6;5;10;3;5;8;4;3;2;263
170410;108;0;0;0;0;0;0;0;1;1;0;0;0;110
170460;73;0;0;1;0;1;0;1;0;0;0;1;0;77
170510;26;1;1;1;1;1;2;3;4;4;1;7;2;54
170550;2427;48;84;88;49;58;61;60;58;79;69;51;68;3200
170555;117;3;2;2;2;3;1;4;2;1;1;1;5;144
170560;194;3;2;4;1;2;0;1;8;2;3;2;5;227
170600;110;3;2;5;3;3;4;2;4;2;11;3;4;156
170610;478;8;5;7;5;10;6;9;10;6;13;11;14;582
170625;94;1;0;0;1;0;3;5;2;2;3;4;6;121
170650;240;9;1;5;17;12;9;19;22;21;20;14;21;410
170700;949;13;14;23;15;19;25;23;46;58;24;20;55;1284
170710;470;4;6;6;6;7;9;15;9;44;30;13;9;628
170720;255;8;3;8;7;5;10;9;6;14;9;6;23;363
170730;394;15;15;21;20;10;53;7;10;20;17;45;19;646
170740;241;0;0;0;0;0;0;0;0;0;0;0;1;242
170755;268;1;2;2;2;2;2;2;1;2;3;2;3;292
170765;440;5;9;12;8;11;16;14;9;9;14;11;8;566
170770;343;2;4;5;8;5;8;1;5;2;7;7;5;402
170820;1918;19;13;46;91;61;90;111;45;92;75;54;81;2696
170825;224;0;2;3;2;1;1;3;2;0;1;9;3;251
170830;29;0;2;0;0;6;2;1;0;0;2;0;3;45
170900;215;1;1;0;0;2;2;4;2;3;2;1;3;236
170930;1551;68;69;46;32;49;38;49;52;47;39;68;63;2171
170950;9393;386;279;306;239;257;266;302;319;275;302;382;471;13177
170980;64;0;0;0;0;0;2;0;0;0;0;0;2;68
171050;286;0;1;2;17;1;0;2;32;6;12;15;64;438
171070;279;0;2;4;11;13;38;22;7;10;7;3;3;399
171090;185;2;2;0;2;0;5;8;3;7;5;5;5;229
171110;293;10;7;5;13;36;17;21;19;19;10;7;21;478
171150;245;1;2;6;9;3;3;2;1;0;2;2;1;277
171180;6;2;1;2;0;0;0;0;0;0;1;1;0;13
171190;555;12;11;18;32;38;32;20;35;19;5;36;22;835
171195;46;0;3;1;0;0;3;1;9;0;2;0;58;123
171200;293;7;3;15;2;6;22;6;3;13;13;19;69;471
171215;2;0;0;0;0;0;0;0;0;0;0;0;0;2
171240;33;1;1;0;0;1;0;0;1;1;1;0;2;41
171245;112;0;5;1;0;1;0;0;0;1;0;5;0;125
171250;252;2;10;7;7;14;11;7;3;13;12;11;111;460
171270;8;0;0;0;0;0;0;0;1;0;1;0;12;22
171280;117;0;0;0;0;0;0;2;1;0;0;0;3;123
171320;1544;34;31;44;32;34;23;23;26;27;29;32;50;1929
171330;799;28;29;41;43;40;35;57;46;51;59;79;152;1459
171360;252;7;2;11;4;2;1;1;4;12;6;5;6;313
171370;29;0;0;3;0;1;0;3;0;0;0;0;2;38
171380;212;0;1;1;2;1;6;0;2;0;2;1;3;231
171395;317;3;7;4;5;9;21;31;16;34;14;23;15;499
171420;342;7;7;5;3;4;5;11;9;30;14;21;15;473
171430;180;0;2;2;8;1;0;6;1;0;1;0;3;204
171488;551;12;7;9;9;4;15;8;13;4;17;10;9;668
171500;160;0;0;2;0;0;1;2;2;0;3;0;0;170
171510;169;0;1;1;4;1;2;0;1;11;2;1;2;195
171515;102;0;0;1;0;0;2;2;0;1;0;1;5;114
171525;155;1;0;1;0;5;6;9;3;4;2;2;0;188
171550;111;1;0;1;0;0;0;0;0;0;0;0;0;113
171570;152;1;1;1;2;0;3;18;2;4;4;7;31;226
171575;392;4;6;4;38;3;11;7;23;16;30;8;63;605
171610;4172;188;182;211;163;225;174;208;159;183;270;859;346;7340
171620;400;2;0;3;6;1;2;5;3;0;1;3;1;427
171630;213;2;0;1;0;1;1;0;2;2;1;2;4;229
171650;1115;37;22;44;76;61;49;51;44;43;38;108;108;1796
171660;4508;87;92;101;132;140;158;155;310;198;167;283;266;6597
171665;247;4;4;7;22;3;3;4;4;10;6;60;12;386
171670;598;45;58;47;30;28;37;108;29;15;28;26;73;1122
171700;150;0;0;0;0;0;0;0;0;1;2;0;0;153
171720;355;15;15;19;33;16;26;35;33;24;18;60;27;676
171750;482;8;7;9;16;10;8;18;13;6;10;17;20;624
171780;59;0;0;0;0;0;0;1;0;0;0;0;0;60
171790;241;1;2;2;4;1;1;1;4;1;4;2;2;266
171800;8;0;0;0;0;0;0;0;0;0;0;0;1;9
171820;3529;117;81;110;106;99;150;129;143;117;147;125;162;5015
171830;210;0;0;0;0;0;0;0;0;0;0;0;0;210
171840;338;27;12;16;15;10;27;22;9;26;17;29;24;572
171845;184;3;5;3;0;3;2;2;1;5;4;1;6;219
171850;158;1;0;0;1;1;0;2;0;1;1;0;0;165
171855;156;1;1;0;1;4;3;3;5;2;1;2;13;192
171865;107;0;0;1;0;2;0;1;1;3;14;2;20;151
171870;74;0;4;2;1;2;0;11;3;5;8;7;6;123
171875;27;0;2;1;0;0;0;0;0;1;1;0;0;32
171880;142;1;1;0;0;0;4;0;7;3;1;1;4;164
171884;175;5;9;4;7;2;0;2;6;0;1;3;3;217
171886;444;16;9;9;6;5;28;30;27;19;25;18;19;655
171888;22;0;0;0;0;0;0;0;0;0;1;0;0;23
171889;93;0;0;0;6;2;0;2;12;2;4;7;1;129
171890;326;2;1;2;2;0;0;5;3;8;12;5;8;374
