Coluna;Mês Desligamento
Município;Não desligado ano;Janeiro;Fevereiro;Março;Abril;Maio;Junho;Julho;Agosto;Setembro;Outubro;Novembro;Dezembro;Total
110050;839;15;16;13;15;11;11;8;10;8;3;18;9;976
110060;611;17;19;27;16;21;32;22;18;20;17;16;14;850
110070;867;21;18;23;26;32;22;27;25;29;27;13;41;1171
110080;2127;85;80;65;93;108;95;142;129;124;129;137;145;3459
110090;463;12;10;16;13;9;18;13;18;10;9;15;7;613
110092;2456;139;100;121;108;154;165;146;132;544;126;122;118;4431
110094;1867;103;171;143;147;113;113;110;127;147;139;170;101;3451
110100;688;9;18;15;14;20;19;17;24;14;13;13;21;885
110110;1288;48;43;68;49;59;54;98;46;44;60;57;43;1957
110120;834;19;23;34;23;23;36;27;23;39;40;27;8;1156
110130;1227;36;57;40;37;38;41;56;33;31;34;44;21;1695
110140;1382;56;64;62;56;44;74;70;62;60;81;53;91;2155
110143;502;7;13;19;12;14;18;12;7;7;7;11;40;669
110145;631;23;21;20;34;22;20;30;28;15;18;36;34;932
110146;539;34;20;32;36;32;17;17;20;37;49;17;43;893
110147;388;9;6;12;9;11;3;5;7;5;5;5;4;469
110148;514;19;16;20;3;18;8;9;12;13;13;11;25;681
110149;1550;66;67;50;54;57;54;86;59;52;43;72;68;2278
110150;1286;19;33;37;26;36;39;56;45;42;72;55;35;1781
110155;498;14;8;18;14;12;14;26;9;4;27;16;9;669
110160;901;33;34;33;23;29;28;39;39;31;29;23;90;1332
110170;968;30;25;26;28;28;34;36;26;25;17;34;19;1296
110175;609;28;17;84;22;12;26;16;15;10;16;15;53;923
110180;699;12;11;18;7;12;10;6;5;7;18;10;12;827
119999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
120001;931;28;32;30;38;21;36;34;29;25;33;41;18;1296
120005;369;6;6;8;7;11;5;8;5;3;12;5;2;447
120010;2037;52;63;67;54;69;73;77;77;74;83;66;57;2849
120013;1244;45;81;76;51;45;54;51;41;59;46;137;43;1973
120017;662;12;11;21;7;22;11;14;21;35;37;128;20;1001
120020;8217;263;254;263;194;215;211;264;236;293;233;467;240;11350
120025;1395;40;45;43;36;51;32;51;47;74;42;47;33;1936
120030;1557;21;30;21;33;17;29;38;30;34;25;35;26;1896
120032;509;0;2;1;1;1;7;1;1;0;2;1;5;531
120033;879;11;10;8;8;9;10;25;11;15;21;53;96;1156
120034;751;1;7;7;6;14;16;34;37;45;40;59;66;1083
120035;887;8;1;4;4;24;2;1;4;5;3;4;2;949
120038;1212;137;29;28;52;29;68;105;43;40;29;24;15;1811
120039;544;10;0;3;1;2;5;2;6;2;1;4;116;696
120040;105252;4437;4184;3608;2987;3098;3355;3223;3030;3261;3249;3962;5697;149343
120042;702;40;3;9;13;2;1;1;0;6;3;5;1;786
120043;234;1;0;1;1;0;0;0;0;0;0;1;1;239
120045;2266;79;53;54;50;65;69;51;395;88;64;56;65;3355
120050;2328;73;67;67;56;81;65;93;76;55;66;79;81;3187
120060;1962;60;58;36;42;41;26;42;44;36;44;45;167;2603
120070;784;14;24;23;22;19;13;24;22;13;29;27;21;1035
120080;1289;17;28;21;20;11;20;28;19;27;22;29;48;1579
129999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
130002;95;1;4;3;4;1;7;1;2;2;8;20;8;156
130006;509;1;5;2;6;2;2;85;2;6;1;2;1;624
130008;520;0;2;0;0;0;0;1;1;0;0;0;0;524
130010;629;2;1;1;1;1;0;1;4;1;2;4;0;647
130014;981;41;9;9;19;15;32;16;15;12;35;29;54;1267
130020;750;5;13;22;9;11;24;7;10;13;91;8;243;1206
130030;1501;9;14;20;24;13;21;24;13;15;14;28;27;1723
130040;762;9;2;21;10;10;13;4;6;9;6;105;9;966
130050;1057;6;1;4;0;0;4;2;2;6;1;3;2;1088
130060;1193;17;22;20;17;26;55;9;24;70;13;9;1031;2506
130063;36;1;0;2;0;1;0;0;2;1;0;1;0;44
130068;665;3;1;1;0;1;0;2;0;0;1;0;1;675
130070;2259;27;33;38;15;26;40;44;37;24;56;90;36;2725
130080;1498;8;8;14;9;11;16;9;8;7;10;6;318;1922
130083;910;0;0;1;0;1;1;3;0;4;0;0;1;921
130090;290;3;1;0;2;0;2;2;1;2;3;0;1;307
130100;959;3;5;8;7;5;3;8;13;4;2;4;18;1039
130110;1264;9;11;22;18;68;15;57;14;11;9;72;30;1600
130115;886;6;8;8;20;6;9;12;4;3;17;14;78;1071
130120;7410;63;82;111;108;90;123;132;73;99;83;49;107;8530
130130;941;5;6;6;8;5;2;8;4;4;5;2;122;1118
130140;1503;5;3;0;5;1;5;1;3;23;4;2;1;1556
130150;912;0;3;4;5;0;61;3;0;8;2;0;140;1138
130160;1881;0;0;3;3;25;4;1;0;1;1;10;50;1979
130165;773;2;1;2;2;3;2;1;3;3;5;5;3;805
130170;2585;146;86;77;96;86;64;83;87;78;87;176;385;4036
130180;381;3;4;4;2;12;2;1;3;0;2;0;0;414
130185;4660;98;100;107;154;146;96;155;125;140;312;191;263;6547
130190;9233;497;272;219;470;283;194;233;205;219;496;650;375;13346
130195;408;1;0;3;1;0;2;2;1;1;0;43;44;506
130200;48;3;11;4;7;1;1;0;0;0;3;1;0;79
130210;424;2;5;5;0;1;1;1;0;0;0;1;26;466
130220;532;0;8;1;1;2;2;0;5;1;1;4;187;744
130230;35;1;0;1;1;0;0;0;0;0;2;0;3;43
130240;1903;18;11;13;26;88;48;17;22;46;12;13;48;2265
130250;4801;214;157;144;137;178;143;138;165;270;220;124;806;7497
130255;809;9;10;19;78;98;51;7;12;7;4;51;43;1198
130260;517918;19361;22285;23570;22412;22788;21967;21621;20529;19774;20380;20268;22591;775464
130270;1486;17;21;20;26;19;27;22;25;17;17;17;49;1763
130280;364;3;0;1;3;0;2;1;1;6;1;0;167;549
130290;3214;226;105;49;40;30;45;67;33;44;123;38;47;4061
130300;834;10;4;9;12;19;8;14;49;6;8;120;8;1101
130310;1051;47;14;15;26;17;16;11;12;18;8;277;30;1542
130320;953;6;4;6;6;6;19;11;7;18;5;5;17;1063
130330;763;18;14;5;0;3;15;4;9;4;6;1;144;986
130340;5310;654;160;140;203;302;217;151;1570;142;138;123;864;9974
130350;848;0;0;1;0;0;1;1;0;0;1;1;0;853
130353;5753;1202;121;115;154;94;118;109;152;100;470;131;134;8653
130356;1621;229;89;62;47;41;146;41;52;40;26;38;189;2621
130360;265;1;1;1;3;0;1;3;3;1;11;3;1;294
130370;1246;2;7;4;3;0;2;1;2;0;1;1;0;1269
130380;2168;30;123;33;28;23;20;19;29;29;29;33;31;2595
130390;714;6;5;12;6;6;8;460;14;18;36;129;442;1856
130395;457;2;8;9;11;3;7;7;5;1;3;1;21;535
130400;448;9;73;19;6;2;13;6;13;22;14;10;32;667
130406;2528;41;41;37;32;45;44;52;76;27;31;28;43;3025
130410;915;2;0;1;0;0;3;0;0;0;0;0;0;921
130420;4700;64;88;76;95;188;127;122;107;103;77;57;130;5934
130423;450;0;0;0;0;0;0;0;0;0;0;0;0;450
130426;396;15;12;47;8;4;5;20;9;7;7;3;811;1344
130430;133;4;1;6;2;0;4;2;2;3;2;4;6;169
130440;623;3;5;2;4;1;50;6;9;4;6;1;38;752
139999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
140002;772;4;9;5;8;16;13;11;7;6;6;5;7;869
140005;734;12;3;44;15;9;16;83;23;17;17;17;212;1202
140010;86403;3378;3332;3260;2752;2939;2792;2880;2466;2118;2563;2440;2765;120088
140015;969;13;15;17;28;22;20;17;18;15;23;15;13;1185
140017;284;18;18;18;2;21;14;11;30;21;19;7;28;491
140020;1249;106;37;58;28;35;25;189;49;28;100;25;200;2129
140023;96;1;3;4;1;10;4;3;3;1;1;1;2;130
140028;199;9;33;12;8;13;9;13;9;8;5;10;334;662
140030;1021;48;36;32;52;23;40;51;125;24;50;62;121;1685
140040;800;2;3;1;2;1;0;3;4;1;0;1;4;822
140045;508;15;19;14;7;33;17;7;21;14;3;38;65;761
140047;2422;437;57;65;112;93;73;80;108;74;80;110;95;3806
140050;546;12;7;10;4;19;10;10;15;11;86;9;107;846
140060;453;41;5;4;5;6;11;15;29;11;3;1;38;622
140070;108;0;2;8;2;4;6;1;0;6;0;4;107;248
149999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
150010;9764;433;288;226;211;193;187;220;185;204;219;196;178;12504
150013;652;17;17;17;11;23;20;14;9;15;22;11;11;839
150020;4144;232;107;78;148;125;364;138;113;105;105;36;67;5762
150030;2165;32;7;21;1;4;15;39;27;8;10;9;145;2483
150034;1910;74;78;91;79;78;81;306;80;86;473;60;232;3628
150040;2714;20;24;214;135;23;36;30;32;27;36;74;216;3581
150050;5273;182;180;335;170;118;121;106;143;108;115;60;98;7009
150060;30910;2624;4155;3379;4016;4296;3826;2982;4271;2556;7447;6798;5016;82276
150070;1224;19;6;11;5;13;562;5;26;7;13;8;485;2384
150080;66636;2296;2026;2493;2418;2503;2753;2574;2800;2920;2409;2449;2387;96664
150085;1511;67;92;67;59;64;89;44;65;65;60;70;322;2575
150090;2334;472;6;14;7;13;11;12;21;20;10;10;14;2944
150095;1887;18;15;10;24;11;23;26;27;16;13;11;13;2094
150100;749;16;4;13;7;9;64;6;3;4;7;4;63;949
150110;543;1;1;5;1;0;1;2;0;1;1;2;3;561
150120;2019;14;10;8;6;9;81;11;9;7;8;8;85;2275
150125;502;14;25;23;31;20;44;23;36;16;25;28;35;822
150130;23437;870;737;945;1016;870;776;729;924;1526;742;852;1063;34487
150140;416999;11985;12099;11789;11713;11259;12584;10122;11226;12636;11071;10269;11241;554993
150145;1272;16;20;18;14;17;37;27;21;11;22;17;112;1604
150150;9846;779;316;303;304;306;265;351;339;364;372;320;913;14778
150157;1232;21;30;35;47;41;47;41;39;47;57;38;85;1760
150160;1709;70;153;67;55;39;20;18;18;22;12;60;23;2266
150170;7904;228;164;133;188;123;153;502;114;132;121;152;239;10153
150172;1087;48;25;22;22;24;22;31;29;46;24;73;173;1626
150175;688;5;12;10;8;13;12;9;8;10;13;5;15;808
150178;3831;143;156;108;133;108;96;103;182;96;81;98;100;5235
150180;6223;117;92;103;71;86;103;93;113;87;80;103;108;7379
150190;1728;27;13;26;10;7;20;17;12;20;15;21;11;1927
150195;594;2;4;2;5;3;5;139;7;3;4;32;278;1078
150200;878;18;1;10;3;2;5;4;6;9;7;15;18;976
150210;6582;33;109;53;43;33;452;69;60;36;29;27;394;7920
150215;21337;1023;1266;847;954;1072;1949;2155;1808;639;1663;1883;2235;38831
150220;7771;364;126;150;187;191;187;155;199;214;173;218;226;10161
150230;3238;141;101;66;47;37;67;44;81;66;46;28;39;4001
150240;27509;1257;1013;904;1131;1059;1110;889;1090;980;955;958;1319;40174
150250;872;27;4;10;14;9;12;11;17;10;8;12;468;1474
150260;527;24;11;2;4;26;51;10;3;8;12;3;53;734
150270;3466;119;139;115;114;146;411;212;139;106;121;116;484;5688
150275;3049;103;103;90;63;97;115;69;54;95;84;108;62;4092
150276;1712;92;100;126;97;93;102;103;118;96;157;102;119;3017
150277;1738;417;197;153;120;156;91;63;63;61;71;79;363;3572
150280;1071;3;4;4;8;1;33;1;3;1;14;5;21;1169
150285;1033;3;8;5;56;4;8;7;7;4;8;7;8;1158
150290;1042;11;9;22;19;6;8;10;10;43;24;22;35;1261
150293;5304;394;167;273;169;220;215;255;157;214;349;177;157;8051
150295;2020;43;62;55;91;60;61;73;73;102;70;51;451;3212
150300;596;3;5;1;0;2;0;0;4;3;1;26;11;652
150304;1136;84;51;93;25;27;28;23;33;33;28;27;19;1607
150307;1165;7;15;31;9;12;7;18;23;21;17;9;709;2043
150309;3110;190;94;112;138;104;98;740;72;84;74;83;138;5037
150310;1649;6;370;5;5;0;330;2;5;15;11;6;356;2760
150320;2660;161;58;77;61;85;272;39;50;51;209;70;49;3842
150330;3724;37;27;44;12;18;26;24;26;66;27;45;39;4115
150340;959;61;23;12;21;15;27;107;18;30;152;25;21;1471
150345;2726;68;204;69;60;86;62;114;53;101;86;54;1019;4702
150350;1824;10;5;10;7;11;14;15;10;4;8;18;14;1950
150360;10814;372;314;442;389;347;1214;383;384;502;415;382;1416;17374
150370;2768;197;77;115;96;74;86;608;75;94;84;192;176;4642
150375;761;15;29;29;29;25;26;9;27;23;18;65;568;1624
150380;4560;269;165;239;240;149;113;162;112;83;172;184;120;6568
150390;4370;214;337;116;117;415;146;92;79;91;111;96;352;6536
150400;1092;1;0;3;1;1;3;2;2;1;2;3;3;1114
150405;2275;117;83;89;86;62;66;49;35;40;34;109;299;3344
150410;331;9;2;3;3;1;3;4;3;3;0;1;2;365
150420;47121;2614;2454;2170;1836;2281;2607;2009;2022;1831;1904;1581;2984;73414
150430;1908;6;6;1;4;3;4;2;4;0;1;2;2;1943
150440;256;10;5;8;7;6;3;4;4;11;14;7;5;340
150442;18491;567;487;766;498;495;601;478;640;614;576;515;714;25442
150445;1575;22;16;25;21;18;14;22;31;23;15;21;88;1891
150450;947;1;4;3;2;4;163;2;4;2;5;6;176;1319
150460;1127;13;9;9;19;10;11;8;9;5;17;9;30;1276
150470;9212;299;205;319;264;259;342;261;275;312;394;268;261;12671
150475;69;0;0;0;3;2;2;2;1;2;2;1;2;86
150480;2499;43;47;46;41;30;870;38;75;149;183;28;742;4791
150490;1060;2;2;5;1;6;1;0;2;4;0;2;1;1086
150495;495;3;4;19;6;3;65;20;4;13;7;8;412;1059
150497;909;20;42;47;25;19;53;107;30;25;35;29;195;1536
150500;949;3;3;8;10;12;11;12;17;6;13;8;14;1066
150503;3993;156;147;200;136;178;205;221;181;158;147;180;330;6232
150506;4771;125;99;150;112;95;130;95;89;130;136;140;108;6180
150510;3478;45;41;50;51;42;44;70;52;35;79;103;549;4639
150520;1573;0;9;9;10;4;66;120;7;2;3;2;202;2007
150530;7874;417;236;169;124;275;145;132;164;119;148;283;537;10623
150540;567;6;17;20;9;3;7;3;9;12;8;14;244;919
150543;3550;116;172;128;128;94;314;104;123;103;83;146;315;5376
150548;2084;36;31;37;40;25;49;99;52;38;55;61;48;2655
150549;392;23;13;7;8;5;8;7;16;3;8;23;10;523
150550;18482;825;790;1000;751;686;836;873;752;738;739;861;1118;28451
150553;48991;2671;2489;2660;3580;2288;2989;2323;2300;2317;2765;2119;2998;80490
150555;704;22;24;43;10;33;40;235;19;50;25;42;258;1505
150560;501;2;3;1;4;1;1;1;3;2;1;0;1;521
150563;1326;48;53;42;51;44;49;88;90;77;55;43;264;2230
150565;1050;21;55;88;15;21;161;39;25;42;44;28;213;1802
150570;1498;8;5;9;7;5;11;14;5;14;5;2;25;1608
150580;3621;27;20;35;14;13;10;36;24;23;10;7;71;3911
150590;1531;29;12;20;9;13;398;17;22;18;13;50;549;2681
150600;1368;12;7;16;5;5;7;9;23;10;23;14;83;1582
150610;750;12;12;8;7;9;59;13;13;17;25;8;76;1009
150611;700;6;7;4;7;6;3;32;8;13;7;10;2;805
150613;12753;559;594;664;540;502;587;615;564;611;592;583;1038;20202
150616;2705;120;138;135;128;148;128;127;143;130;105;111;146;4264
150618;4580;259;149;173;177;170;143;173;113;133;129;146;160;6505
150619;2023;296;151;70;43;70;182;73;92;169;97;369;271;3906
150620;2959;44;40;73;53;52;100;44;70;64;43;34;99;3675
150630;821;9;14;13;17;10;12;4;16;19;11;12;466;1424
150635;1684;43;41;72;69;40;37;49;39;78;56;48;33;2289
150640;357;1;1;0;3;5;5;2;0;1;4;4;7;390
150650;7005;150;175;167;122;151;513;124;168;203;277;192;524;9771
150655;844;14;43;36;11;3;11;6;7;11;5;30;40;1061
150658;2067;106;75;84;78;86;77;100;107;101;124;105;85;3195
150660;1996;29;21;29;19;30;61;32;31;29;33;16;25;2351
150670;4271;162;150;165;149;165;180;230;164;138;165;165;224;6328
150680;43683;1510;1354;1483;1231;1319;1380;1285;1379;1338;1252;1030;1716;59960
150690;551;0;0;2;0;1;1;0;0;1;1;0;0;557
150700;2470;34;40;39;42;49;42;47;30;37;250;122;52;3254
150710;816;7;10;6;12;8;2;8;5;9;95;13;15;1006
150715;1593;43;28;36;23;24;28;43;26;24;25;22;45;1960
150720;1831;29;12;31;31;16;53;15;12;30;12;13;58;2143
150730;5633;198;246;297;221;274;322;339;265;276;267;261;288;8887
150740;1139;15;15;23;22;12;15;10;15;27;153;96;27;1569
150745;2483;42;49;55;43;54;63;93;58;94;52;65;61;3212
150746;274;6;1;1;1;0;2;2;3;33;13;0;0;336
150747;1244;13;24;10;15;6;6;3;7;16;49;82;41;1516
150750;656;2;3;12;7;17;11;18;8;10;6;5;8;763
150760;5875;305;130;185;205;183;532;195;190;176;186;205;176;8543
150770;925;5;2;7;4;3;1;8;11;6;9;5;329;1315
150775;1113;57;41;57;44;57;56;76;38;65;58;41;61;1764
150780;721;5;15;4;2;4;4;5;11;6;9;2;112;900
150790;1276;11;7;16;7;10;9;11;10;14;3;3;7;1384
150795;10795;637;402;532;478;464;866;524;430;316;531;425;317;16717
150796;454;5;6;3;12;12;11;20;27;4;97;128;104;883
150797;1122;10;11;11;10;10;12;14;10;13;14;12;14;1263
150800;7536;336;272;346;329;286;241;255;276;197;321;237;971;11603
150803;1636;11;10;5;7;10;6;3;22;12;7;2;1;1732
150805;907;15;17;19;11;18;136;51;22;13;17;26;207;1459
150808;5080;208;227;221;208;225;241;181;219;203;185;141;174;7513
150810;12715;397;401;377;377;288;351;432;395;361;606;330;298;17328
150812;4651;254;121;165;83;190;138;167;245;234;195;172;686;7301
150815;3746;796;126;152;114;132;594;205;144;161;129;139;109;6547
150820;2559;77;46;58;84;64;399;41;48;57;200;130;858;4621
150830;2381;50;9;9;21;13;18;14;17;18;14;9;524;3097
150835;5506;149;187;166;183;171;185;195;212;217;235;436;389;8231
150840;7615;341;351;316;321;309;334;350;306;353;383;393;783;12155
159999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
160005;150;14;4;8;6;11;6;8;19;11;4;4;5;250
160010;698;28;21;36;16;38;49;19;34;12;23;13;103;1090
160015;1334;93;33;84;121;174;52;134;109;56;365;56;13;2624
160020;576;21;11;10;10;9;15;24;6;11;37;38;37;805
160021;390;0;1;1;0;0;3;0;0;0;4;2;1;402
160023;2319;231;364;382;250;221;126;241;221;237;111;233;423;5359
160025;317;4;2;2;2;0;4;0;0;2;2;1;1;337
160027;1905;108;100;152;110;77;83;104;107;73;71;89;693;3672
160030;98261;3270;3513;3196;2890;3088;2949;2854;2595;2427;2578;2237;3640;133498
160040;822;45;71;13;13;14;52;15;9;4;35;13;4;1110
160050;746;24;25;28;39;21;24;38;43;29;26;27;31;1101
160053;2033;54;39;69;94;44;69;42;64;60;77;67;130;2842
160055;277;0;1;0;0;3;1;1;2;1;2;0;1;289
160060;10771;379;365;443;360;301;362;272;310;249;260;256;327;14655
160070;763;9;3;4;9;6;6;6;5;5;4;12;23;855
160080;551;7;8;6;7;6;9;6;5;5;8;27;339;984
169999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
170025;271;12;9;17;14;7;54;8;12;7;12;21;34;478
170030;1493;54;71;87;99;59;71;44;46;27;40;61;48;2200
170035;554;14;27;25;18;9;15;14;17;29;14;12;22;770
170040;655;22;13;11;17;20;12;43;11;8;9;9;5;835
170070;1464;60;66;72;64;66;53;54;61;71;43;54;51;2179
170100;1387;208;77;146;75;139;90;159;106;99;163;96;99;2844
170105;295;1;3;3;2;3;3;6;17;1;4;4;22;364
170110;419;4;5;10;8;11;6;10;17;6;5;12;69;582
170130;427;15;17;19;10;17;26;21;24;12;17;31;32;668
170190;329;6;9;14;8;15;38;59;11;12;10;14;125;650
170200;1169;54;32;35;32;35;26;32;30;30;28;25;34;1562
170210;30665;1561;1541;1481;1606;1648;1498;1444;1552;1306;1396;1721;1702;49121
170215;498;14;12;17;5;15;31;18;13;15;20;30;64;752
170220;2110;42;39;64;45;56;44;162;39;51;43;73;164;2932
170230;768;30;22;18;39;17;26;34;23;19;14;18;20;1048
170240;829;38;10;48;160;163;13;14;17;23;12;9;66;1402
170255;1500;53;55;40;47;37;51;50;64;41;38;27;74;2077
170270;197;3;0;2;4;2;1;2;1;4;3;0;66;285
170290;742;10;11;13;7;12;8;70;6;9;8;5;164;1065
170300;826;18;22;29;32;15;59;32;23;30;17;25;116;1244
170305;589;37;29;26;31;48;40;26;41;55;27;31;44;1024
170307;307;8;6;13;28;6;3;9;9;1;1;13;81;485
170310;350;9;5;8;11;7;13;3;13;9;6;6;84;524
170320;479;12;15;19;16;16;10;16;20;16;12;26;71;728
170330;293;9;13;42;16;12;14;14;21;27;8;16;34;519
170360;335;9;9;10;7;6;7;9;19;5;9;9;48;482
170370;607;31;27;26;22;24;15;23;12;6;13;13;42;861
170380;587;16;9;7;10;7;15;6;8;14;2;9;19;709
170382;179;8;0;3;5;1;22;14;6;4;4;14;17;277
170384;869;43;27;28;67;71;40;32;28;40;31;25;143;1444
170386;765;31;24;24;35;36;49;27;32;27;27;25;8;1110
170388;293;1;9;4;2;5;3;3;2;5;2;3;28;360
170389;189;0;2;1;0;1;3;1;0;1;2;1;4;205
170390;779;37;31;55;42;49;93;27;32;28;30;21;202;1426
170410;250;3;3;3;4;2;1;0;2;1;2;2;1;274
170460;189;6;2;4;2;0;3;0;3;3;1;1;1;215
170510;255;3;6;2;0;1;8;3;1;8;6;8;62;363
170550;3879;176;183;175;216;218;199;298;199;158;149;126;694;6670
170555;292;2;6;5;6;4;11;4;9;2;1;1;23;366
170560;374;4;4;4;2;2;3;7;2;3;0;3;2;410
170600;426;8;21;14;7;17;94;12;21;6;23;15;60;724
170610;749;14;22;20;27;13;33;19;26;18;21;39;94;1095
170625;257;5;5;5;2;8;7;3;10;7;6;24;15;354
170650;586;37;13;46;15;14;18;23;29;19;24;22;92;938
170700;1972;238;72;102;72;81;95;85;66;89;59;116;159;3206
170710;612;30;26;12;24;13;129;28;33;23;18;20;152;1120
170720;438;13;7;11;12;12;5;6;13;13;6;8;21;565
170730;655;26;31;53;35;18;23;23;29;24;21;29;38;1005
170740;442;6;8;13;6;7;71;5;4;3;6;2;85;658
170755;313;4;10;7;2;3;1;5;6;8;10;0;131;500
170765;587;9;16;13;21;31;23;24;14;11;18;12;93;872
170770;624;10;31;33;16;26;24;39;23;16;14;5;7;868
170820;2667;67;63;70;140;86;106;60;44;47;94;133;133;3710
170825;609;47;25;14;21;15;18;15;23;29;16;11;13;856
170830;312;3;3;3;2;4;5;3;2;3;6;7;9;362
170900;673;12;9;12;24;7;12;4;11;15;13;9;26;827
170930;3178;156;128;156;129;143;150;252;150;151;145;213;163;5114
170950;14953;593;681;572;779;624;645;565;655;558;457;578;975;22635
170980;201;5;3;1;5;0;9;5;3;8;3;7;4;254
171050;500;16;9;8;11;6;42;15;15;12;8;5;51;698
171070;322;4;5;10;10;3;3;5;1;5;4;15;15;402
171090;319;3;6;5;7;5;5;3;3;7;5;8;8;384
171110;372;11;11;11;15;16;13;17;16;10;12;16;12;532
171150;341;3;3;2;1;2;1;2;3;5;2;4;6;375
171180;166;1;1;3;2;1;10;10;2;1;0;1;4;202
171190;1451;55;74;88;122;162;108;92;41;68;81;148;153;2643
171195;210;1;3;1;2;4;2;1;2;0;3;1;22;252
171200;653;40;24;26;29;46;22;29;19;20;43;20;109;1080
171215;170;1;1;2;1;0;0;0;1;2;1;0;13;192
171240;210;0;1;0;1;0;0;1;2;2;0;1;0;218
171245;229;3;1;3;3;1;47;5;3;4;1;1;54;355
171250;665;24;16;20;27;26;40;22;28;14;14;16;35;947
171270;457;41;16;15;20;8;32;12;14;11;9;22;20;677
171280;238;2;0;2;1;2;2;2;0;1;0;0;4;254
171320;1797;77;69;51;63;52;56;100;35;53;50;72;99;2574
171330;1232;52;50;47;62;43;43;32;43;32;39;28;121;1824
171360;555;9;6;5;8;13;20;12;10;16;14;5;42;715
171370;192;1;4;7;5;10;4;8;3;6;5;4;99;348
171380;314;5;10;14;8;5;4;14;6;6;6;3;15;410
171395;385;10;13;14;15;21;17;19;13;18;13;19;54;611
171420;817;18;29;17;17;35;28;25;26;30;19;30;73;1164
171430;253;2;3;3;1;9;8;6;2;2;21;14;56;380
171488;1315;29;43;43;53;85;157;58;40;59;50;43;225;2200
171500;262;11;8;6;3;4;10;5;9;1;9;2;8;338
171510;301;3;11;6;14;14;17;7;26;7;6;1;34;447
171515;190;0;0;0;3;2;0;4;2;7;3;1;3;215
171525;228;13;9;9;2;11;13;5;3;3;4;5;17;322
171550;157;0;0;2;0;1;1;1;1;2;3;53;12;233
171570;510;9;10;17;9;9;37;17;20;12;10;1;27;688
171575;765;19;11;16;21;12;14;13;17;9;15;30;77;1019
171610;9237;379;459;934;385;407;570;470;400;431;388;476;582;15118
171620;585;2;5;4;6;9;5;4;5;4;10;6;16;661
171630;407;10;13;12;8;9;9;15;14;12;9;6;61;585
171650;2512;60;54;76;64;122;108;52;61;121;76;55;192;3553
171660;1364;27;54;35;44;36;77;42;31;37;41;30;144;1962
171665;398;9;13;17;4;12;87;6;4;8;12;26;72;668
171670;1048;44;54;29;37;34;27;109;47;94;40;24;115;1702
171700;320;3;3;3;4;0;2;3;9;7;4;1;2;361
171720;462;15;19;11;14;9;7;19;9;18;19;49;20;671
171750;633;17;24;20;15;19;19;30;16;23;26;19;160;1021
171780;185;3;2;1;3;5;1;1;3;5;3;2;68;282
171790;346;22;8;7;3;8;23;15;5;3;8;1;64;513
171800;302;108;12;4;5;7;18;9;6;10;3;3;61;548
171820;8451;450;350;371;436;345;407;361;413;367;341;309;449;13050
171830;282;44;1;3;1;0;2;1;0;0;0;1;2;337
171840;268;32;8;8;5;9;8;9;7;14;8;9;99;484
171845;285;7;6;3;6;3;10;1;6;3;1;5;76;412
